# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-T" "4" "-t" "exon" "-g" "gene_id" "-a" "/home/lorenzo/univ/bioinfo/refs/Gencode/Gene_Annotations/release35_GRCh37/basic/gencode.v35lift37.basic.annotation.gtf" "-o" "counts.txt" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-1.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-2.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-3.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-1.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-2.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-3.bam"
Geneid	Chr	Start	End	Strand	Length	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-1.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-2.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-3.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-1.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-2.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-3.bam
ENSG00000172965.17_10	chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2	111763592;111794353;111888924;111920369;111922481;111922481;111941464;111942110;111953920;111954576;111965297;111965351;111965353;111965378;111965391;111965892;111965901;111966065;111966333;111966333;111989526;111991205;111991205;111994559;111994757;111997379;111997379;111997379;112003803;112005007;112005725;112005725;112005725;112005725;112005725;112005725;112032284;112049996;112050736;112087792;112095683;112101090;112101131;112101638;112101638;112101638;112101638;112101638;112101638;112101638;112101638;112101638;112101638;112101638;112101638;112101638;112101638;112101638;112101638;112101638;112101638;112108185;112118659;112123138;112123138;112123138;112123138;112123138;112123138;112123138;112123138;112125064;112125064;112125064;112125064;112125064;112125064;112125064;112125064;112125064;112125064;112125092;112135200;112186889;112186891;112186895;112186899;112187020;112204789;112227180;112227364;112229566;112234913;112237484;112237484;112252134;112252462;112252462;112252462;112252462;112252462;112252462;112252462;112252462;112252462;112252462;112252462;112252462;112252462;112252462;112252462;112252462;112252462;112252462;112252462;112252462;112252462;112252462;112252654;112280749	111763850;111794499;111889832;111921023;111923177;111923207;111941926;111942219;111954771;111954771;111966238;111966238;111966238;111966238;111966238;111966238;111966238;111966238;111966554;111966513;111989975;111991316;111991316;111997573;111996630;111997573;111997573;111997573;112005135;112005135;112005818;112005818;112005818;112005818;112005818;112005818;112032438;112050282;112050914;112088131;112097205;112101814;112101814;112101814;112101814;112101814;112101814;112101814;112101814;112101814;112101814;112101814;112101814;112101814;112101814;112101814;112101814;112101814;112101814;112101814;112101814;112108338;112125152;112123576;112123291;112125152;112123605;112125152;112125152;112123450;112123642;112125152;112125152;112125152;112125152;112125152;112125152;112125152;112125152;112125152;112125152;112125152;112135494;112187197;112187197;112187197;112187197;112187197;112204926;112227564;112227564;112229674;112235058;112237638;112237638;112252355;112252602;112252623;112252611;112252628;112252592;112252620;112252621;112252625;112252618;112252715;112252597;112252619;112252510;112252625;112252697;112252631;112252622;112252543;112252625;112252644;112252534;112252647;112252736;112280953	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	22386	1399	1182	1410	1373	1381	1269
ENSG00000173077.16_7	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	117613248;117683730;117731864;117731864;117831275;117846534;117846534;117849619;117883235;117903933;117904097;117919874;117972217;117995455;117995455;117995455;118003024;118053102;118054061;118054061;118068185;118068185;118074491;118138921;118162638;118163472;118164397	117613296;117683878;117731941;117731941;117831349;117846662;117846662;117849733;117883309;117904147;117904147;117919994;117972354;117995615;117995615;117995615;118003268;118053216;118054215;118054215;118068275;118068275;118076694;118138994;118162711;118163589;118164923	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4908	8	2	4	5	3	10
ENSG00000173811.11_8	chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3;chr3	42774067;42774067;42774067;42782467;42784418;42784418;42784418;42786435;42786435;42786435	42774150;42774150;42774150;42782579;42784764;42784558;42784558;42788260;42786650;42787131	+;+;+;+;+;+;+;+;+;+	2370	1	1	0	0	1	1
ENSG00000173862.3_6	chr7;chr7	33765593;33767140	33765721;33768068	+;+	1058	0	2	2	1	4	2
ENSG00000174171.6_9	chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15	42184975;42184991;42185015;42185954;42187383;42187425;42187778;42187782;42187980;42189527;42189690;42190365;42190365;42190365	42185276;42185019;42185276;42189719;42187534;42187534;42189719;42187867;42188141;42189589;42189719;42191726;42190773;42191726	+;+;+;+;+;+;+;+;+;+;+;+;+;+	5430	13	9	12	6	13	9
ENSG00000174325.6_7	chr2;chr2	189598882;189654590	189599676;189654831	-;-	1037	0	1	0	0	0	0
ENSG00000174365.20_7	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	37075323;37075359;37075676;37076109;37076109;37076573;37076573;37077305;37077309;37078905;37078979;37079176;37079176;37079176	37075655;37075655;37076266;37079090;37076266;37076736;37076736;37077373;37077373;37079090;37079090;37079564;37079409;37079523	+;+;+;+;+;+;+;+;+;+;+;+;+;+	4137	87	132	155	88	150	159
ENSG00000174403.16_9	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	61141550;61141754;61142427;61142913;61144021;61144755;61144755;61145034;61145034;61145034;61145519;61146652;61147021;61148633;61148633;61148633	61141970;61144065;61142574;61144065;61144065;61144909;61144909;61145207;61145207;61145207;61145668;61146848;61147124;61148718;61148731;61148733	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3397	0	0	0	0	0	0
ENSG00000174407.13_7	chr20;chr20;chr20;chr20	61147660;61150672;61162196;61167651	61148245;61150872;61162307;61167971	+;+;+;+	1220	0	0	0	0	0	0
ENSG00000174680.10_8	chr21;chr21;chr21;chr21;chr21;chr21;chr21;chr21	31120494;31121153;31121398;31131150;31131150;31132339;31132339;31135897	31120619;31121464;31121464;31131333;31131329;31132384;31135503;31135999	+;+;+;+;+;+;+;+	3890	0	0	0	1	0	1
ENSG00000175061.18_7	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	16342319;16342326;16342351;16342641;16342641;16342641;16342842;16343425;16343499;16343499;16344388;16344388;16344388;16344682;16366147;16366147;16366481;16366481;16373616;16373616;16374449	16342374;16342374;16342374;16342728;16342728;16342728;16343017;16343567;16343567;16343567;16344444;16344444;16344444;16345342;16366255;16366255;16366631;16367655;16376395;16373692;16375371	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5245	1590	2476	3058	1886	2820	2747
ENSG00000175147.13_9	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	15438311;15438365;15444823;15444823;15445904;15446603;15447073;15447468;15447468;15450724;15450724;15450724;15450724;15478787;15478787;15478787;15478787;15479667	15444303;15444303;15445400;15445400;15447555;15447555;15447193;15447555;15447555;15450869;15450869;15450869;15450869;15480114;15478851;15478954;15478960;15479834	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9697	6	4	13	9	4	18
ENSG00000175170.16_10	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	25743020;25744102;25745530;25745530;25754598;25754608;25755746;25755746;25755813;25762672;25762672;25767337;25767381;25778939;25829341;25831336;25831873;25832734;25834496;25834496;25848589;25848589;25848749	25744340;25744340;25745637;25745637;25755948;25755948;25755948;25755972;25755948;25762771;25762771;25767624;25767624;25779024;25829584;25831520;25831948;25832881;25834669;25834608;25848662;25848786;25848861	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4378	14	10	25	18	16	21
ENSG00000175604.2_8	chr16;chr16	12180603;12183626	12182042;12184159	-;-	1974	2	4	7	0	0	3
ENSG00000175611.12_7	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	98521513;98522004;98536170;98602882;98602897;98612509;98612509;98614106;98631334;98632565;98632566;98636791;98636791;98637262;98637262;98637262;98637262;98637262;98637262	98521806;98522118;98536299;98605032;98605032;98612574;98612574;98614311;98632723;98632723;98632723;98636904;98636830;98638258;98637352;98637865;98637361;98637762;98637869	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5463	59	60	53	72	84	48
ENSG00000175728.4_4	chr11;chr11;chr11	130542851;130583089;130584041	130543083;130583195;130587247	+;+;+	3547	71	56	45	52	81	43
ENSG00000175746.6_5	chr15;chr15	39542885;39544149	39543064;39547046	+;+	3078	17	10	19	37	22	20
ENSG00000175772.11_8	chr2;chr2;chr2;chr2;chr2;chr2	111132715;111133324;111135227;111135227;111140281;111141892	111134645;111134645;111135354;111135411;111141073;111142019	-;-;-;-;-;-	3037	28	61	65	43	62	65
ENSG00000175773.13_9	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	130184888;130184923;130184934;130185223;130185446;130193809;130203759;130238789;130238789;130263390;130263390;130263614;130263614;130270905;130271683	130185010;130185010;130185010;130185342;130185578;130193956;130203865;130238937;130238937;130263491;130263491;130263688;130263694;130270982;130272912	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2271	9	5	8	6	7	7
ENSG00000175779.4_8	chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15	38920206;38920206;38920261;38920271;38928215;38935116;38940614;38964056;38964819;38968595;38969988;38981095;38981095;38981439;38988799;38990339;38995074;39025437;39081229;39115199;39115199;39115199;39211389;39283486;39285576;39287102;39349508;39465180;39468954;39471342	38920356;38920356;38920356;38920356;38928339;38935207;38940681;38964141;38964958;38968655;38970209;38981515;38981515;38981515;38988940;38992239;38995125;39025522;39081402;39116782;39115260;39115260;39211478;39283666;39285632;39287216;39350528;39465336;39469134;39472700	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8466	6	5	8	13	11	10
ENSG00000175967.4_9	chr6;chr6;chr6;chr6	114225302;114238107;114240271;114241620	114225908;114238216;114240621;114242806	+;+;+;+	2255	5	1	3	5	2	3
ENSG00000176124.15_9	chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13;chr13	50656305;50656307;50657278;50657278;50678840;50795409;50822437;50909329;50910372;50964334;50964334;50971555;50975362;50975362;50975362;50975601;50975601;50978567;50978567;50982190;50982190;50982795;50987113;50989225;50989225;50989225;50989225;50999714;51007549;51007549;51007549;51066787;51066787;51076948;51102002;51102002;51102316;51102316;51205413;51222729;51227847;51252093;51252293;51252409;51286674;51286674;51287315;51289146;51293324;51293783;51293783;51295098;51297275;51300128;51300497;51331899;51338558;51381991;51382676;51392657;51414164;51414164;51422673;51468567;51480932	50656693;50656693;50657330;50657330;50681354;50795435;50822514;50909402;50910540;50964427;50964427;50972032;50975502;50975502;50975502;50975775;50975775;50978660;50978660;50982306;50982598;50983011;50987265;50989338;50989338;50989338;50989338;50999865;51007686;51007686;51007686;51066897;51066897;51077016;51102200;51102200;51102779;51102670;51205735;51222779;51228215;51252477;51252477;51252477;51290023;51290023;51288554;51291121;51293846;51293846;51293846;51296563;51298677;51300304;51300625;51332101;51338644;51382122;51382842;51392728;51414230;51414230;51424041;51468717;51480992	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	17896	130	180	154	167	187	142
ENSG00000176236.6_6	chr10;chr10	15137384;15139086	15138864;15139318	-;-	1714	0	2	2	4	4	0
ENSG00000176320.2_8	chr1;chr1	158167712;158173583	158169625;158173667	-;-	1999	0	0	0	0	0	0
ENSG00000176349.11_6	chr7;chr7	1884936;1886884	1886732;1889567	+;+	4481	5	2	4	2	11	7
ENSG00000176515.1_6	chr6;chr6;chr6	1080164;1101304;1102041	1080229;1101531;1105181	+;+;+	3435	2	1	2	1	2	2
ENSG00000176593.8_9	chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19	58513429;58514240;58514240;58514579;58514579;58515751;58515792;58517275;58517275;58517275;58517275;58520699	58514414;58516068;58514414;58514704;58514704;58516068;58516068;58517363;58522600;58518574;58518545;58521223	+;+;+;+;+;+;+;+;+;+;+;+	7966	137	156	195	171	202	194
ENSG00000176605.9_7	chr14;chr14;chr14;chr14	99177950;99178663;99182454;99183433	99178123;99178832;99182727;99184098	+;+;+;+	1284	0	0	0	0	0	0
ENSG00000176659.9_6	chr20;chr20;chr20;chr20	58630980;58633962;58644888;58645652	58631063;58634041;58645098;58648008	+;+;+;+	2732	0	0	0	0	1	0
ENSG00000176728.10_10	chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY;chrY	20934629;20934833;20934833;20934833;20951697;20952456;20952456;20952456;20952456;20964443;20964443;20964550;20975502;20975502;20975502;20975502;20975502;20981241;20981241;20981241;20981241;20981241;20981241;20981241;20981440;20981440;20990471;20990471;20990471;20990471;20990471;20990471;20990471;20992322;20992322;20992322;20992322;20992322;20992322;20992322;20994888;20994888;20994888;20995642;20995642;20995642;20998206;20998206;21000638;21000638;21001068;21001068;21001068;21001818;21011111;21012563;21034330;21034330;21034330;21034330;21034387;21038954;21038954;21038954;21038954;21038954;21038954;21038954;21038954;21040091;21088962;21092357;21094629;21094629;21173151;21203256;21203256;21203256;21203384;21205049;21205049;21205049;21206428;21206548;21206548;21207128;21207128;21209609;21210659;21210659;21230610;21230610;21230610;21230610;21230610;21235385;21237827;21237827;21238931;21238931;21238931;21238931;21238931;21238931;21238931	20935259;20935259;20935259;20935259;20951805;20952653;20952653;20952653;20952653;20966733;20966733;20966733;20975629;20975629;20975629;20975629;20975629;20981346;20981346;20981672;20981672;20981672;20981672;20981672;20981672;20981672;20990605;20990605;20990605;20990605;20990605;20990605;20990605;20992525;20992525;20992525;20992525;20992525;20992525;20992525;20994989;20994989;20994989;20995804;20995804;20998293;20998295;20998291;21000758;21000758;21001199;21001199;21001199;21002023;21011170;21012791;21034720;21034720;21034720;21034720;21034720;21039091;21039091;21039091;21039091;21039091;21039091;21039091;21039091;21041717;21090259;21094727;21094727;21094727;21173228;21203472;21203472;21205232;21203472;21205232;21205232;21206581;21206581;21206581;21206581;21207174;21207177;21209693;21210798;21210798;21230684;21230684;21230684;21230684;21230684;21235447;21237910;21237917;21239281;21239269;21239228;21239216;21239104;21238960;21239108	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	17716	0	0	0	0	0	0
ENSG00000176753.5_6	chr15;chr15	40542865;40544859	40544740;40545111	-;-	2129	2	2	6	1	1	6
ENSG00000176754.13_9	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	204001575;204002062;204002833;204002833;204006097;204006097;204006589;204009393;204009393;204010220;204010220	204002378;204002378;204002995;204002995;204006716;204006212;204006716;204009522;204009522;204010393;204010393	-;-;-;-;-;-;-;-;-;-;-	1891	2	1	2	0	0	2
ENSG00000176840.12_6	chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19	4769043;4769144;4769145;4769145;4769145;4769179;4769260;4769272;4769293;4769296;4769300;4769590;4769590;4769619;4769642;4769642;4769642;4769660;4770097;4770097;4770167;4770295;4770295;4770360;4770360;4770360;4770536;4770558;4770558;4770558;4770558;4770558;4772112;4772144;4772176;4772176;4772176;4772176;4772176	4769181;4769181;4769181;4769363;4769181;4769363;4769363;4769363;4769363;4769363;4769363;4769769;4769769;4769769;4770461;4769769;4769769;4769769;4770233;4770233;4770233;4770461;4770461;4770461;4770461;4770461;4770626;4770626;4770626;4770626;4770626;4770626;4772529;4772549;4772426;4772549;4772529;4772549;4772549	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1722	0	1	0	1	0	0
ENSG00000176868.2_8	chr9;chr9	134374192;134375340	134375337;134375558	-;-	1365	0	0	0	0	0	0
ENSG00000176912.5_9	chr18;chr18;chr18;chr18;chr18	630886;632653;641275;649620;657842	631325;632706;642518;649964;658340	-;-;-;-;-	2582	32	23	30	35	38	31
ENSG00000176984.6_8	chr11;chr11	120039685;120040479	120039856;120042387	+;+	2081	0	0	1	1	0	1
ENSG00000177112.8_8	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	10562844;10607574;10610559;10614744;10615367;10615664;10615664;10617268;10621238;10621276	10563089;10607673;10610697;10615046;10615527;10615775;10615775;10617342;10621476;10621453	+;+;+;+;+;+;+;+;+;+	1375	1	1	1	2	2	2
ENSG00000177133.11_9	chr1	2978523	2978959	-	437	0	0	0	0	0	0
ENSG00000177234.7_7	chr10	122357461	122359636	+	2176	32	17	22	27	16	20
ENSG00000177335.11_5	chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8;chr8	144120678;144120679;144120745;144124375;144124375;144124580;144124595;144124595;144125591;144126066;144126066;144126066;144129096;144130626;144130626;144130626;144134643;144134643;144141070;144141477	144120986;144120986;144120986;144124504;144124504;144124679;144124679;144124679;144125651;144126234;144126234;144126234;144129231;144130715;144130715;144130715;144135720;144134861;144141223;144142101	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2852	13	18	25	11	23	20
ENSG00000177337.8_8	chr18;chr18;chr18;chr18;chr18;chr18;chr18	3594101;3594110;3594418;3594418;3596577;3596577;3597174	3594238;3594238;3594482;3594482;3598350;3596673;3597383	+;+;+;+;+;+;+	1977	79	89	143	68	117	190
ENSG00000177338.14_6	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	71745409;71746469;71757074;71757074;71757143;71772337;71819827;71824587	71746637;71746873;71757165;71757100;71757165;71772896;71819964;71824659	-;-;-;-;-;-;-;-	2328	0	0	0	0	0	0
ENSG00000177340.5_8	chr12	31477250	31478763	+	1514	16	13	34	15	33	16
ENSG00000177369.9_8	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	47308225;47308258;47313502;47313502;47325561;47325565;47325589;47325599;47325601;47329608;47329608;47329608;47329608;47329608;47329608;47329608;47330216;47330216;47330216;47330216;47330216;47332053;47332911;47333205;47333205;47337255;47366268;47367632;47367632;47394953;47395185	47308285;47308285;47313701;47313701;47325664;47325664;47325664;47325664;47325664;47330036;47330036;47330036;47330036;47330036;47330036;47330036;47330280;47330280;47330280;47330495;47330280;47333811;47333322;47333534;47333538;47337580;47366408;47367858;47368447;47395089;47395373	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4442	2	4	2	5	2	8
ENSG00000177406.5_9	chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12;chr12	740024;740057;741380;741675;741675;741941;750010;750010;752576;753125;753125;753125;772483	740096;740151;741413;741782;741782;742123;750190;750190;752883;755044;753268;754546;773362	+;+;+;+;+;+;+;+;+;+;+;+;+	3742	48	54	82	57	66	56
ENSG00000177410.13_8	chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20	47894715;47894715;47895179;47895179;47895641;47895641;47895641;47895641;47895711;47897022;47897022;47897022;47897022;47897440;47897440;47897440;47898289;47905582;47905582;47907425;47911940;47911940;47911940	47895253;47895253;47895253;47895253;47895745;47895745;47895745;47895745;47895745;47897718;47897107;47897107;47897107;47897501;47897501;47897501;47898355;47907397;47905797;47907685;47912275;47916137;47914639	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7683	769	1022	1586	839	1310	1349
ENSG00000177553.6_8	chr1;chr1;chr1	11837134;11838702;11839180	11838341;11838864;11839676	-;-;-	1868	0	0	0	0	0	0
ENSG00000177596.1_8	chr13;chr13	74987094;74992909	74989077;74993252	-;-	2328	0	0	0	0	0	0
ENSG00000177640.16_9	chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10	119806335;119806493;119806505;119809023;119809023;119809023;119811642;119811642;119811642;119812787;119857707;119966034;119966948	119806614;119806614;119806614;119809128;119809128;119809128;119811707;119811707;119811707;119815736;119863229;119966133;119969665	+;+;+;+;+;+;+;+;+;+;+;+;+	11743	33	25	34	24	45	38
ENSG00000177699.4_6	chr15;chr15	79271231;79276804	79271665;79278268	+;+	1900	0	2	12	1	2	7
ENSG00000177725.5_8	chr8;chr8;chr8;chr8	22026851;22027577;22027593;22027600	22027575;22027591;22027598;22029223	+;+;+;+	2370	17	20	39	21	25	20
ENSG00000177738.4_10	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	43013162;43014833;43014836;43016464;43017176;43017176;43067189;43067400	43015252;43015252;43015252;43016579;43018913;43018727;43067259;43067554	-;-;-;-;-;-;-;-	4171	195	191	169	141	207	169
ENSG00000177757.2_5	chr1;chr1	752751;754103	753582;755217	+;+	1947	11	10	15	9	9	8
ENSG00000177788.6_11	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	229392680;229392868;229399690;229403701;229403990;229406723;229406723;229406723	229394867;229394867;229405374;229405374;229405374;229406783;229406787;229406989	-;-;-;-;-;-;-;-	8140	84	132	134	130	172	123
ENSG00000177800.2_6	chr1	229385383	229387557	+	2175	0	0	0	0	0	0
ENSG00000177822.8_11	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	182795591;182798197;182896309;182901295;182933815;182933815;183002909;183002909;183006007;183062339;183062803;183064591;183064856;183064856;183065200;183065200;183065200;183065200;183065492;183065492	182795698;182798274;182897689;182901530;182933972;182933972;183002979;183002979;183006327;183062637;183064698;183064698;183064997;183064997;183065293;183065311;183065293;183065348;183065619;183065653	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5001	9	8	4	18	12	2
ENSG00000177993.3_8	chr22;chr22;chr22	29420987;29427072;29427379	29422997;29427144;29427464	-;-;-	2170	9	6	7	7	9	5
ENSG00000178107.2_6	chr14;chr14	21576202;21584622	21576318;21584862	+;+	358	0	0	0	0	0	0
ENSG00000178130.9_8	chr17;chr17	21825297;21826096	21825574;21826499	+;+	682	0	0	0	0	0	0
ENSG00000178243.4_5	chr9;chr9;chr9	138235095;138235868;138237140	138235317;138236299;138238408	+;+;+	1924	0	0	0	0	0	0
ENSG00000178248.11_9	chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22;chr22	23804273;23809462;23811524;23812183;23812502;23812995;23815565;23816064;23822604;23824762;23825255;23829066	23804865;23809503;23811674;23812224;23812523;23813350;23815598;23816125;23822687;23824792;23825313;23829167	-;-;-;-;-;-;-;-;-;-;-;-	1578	0	0	0	0	0	0
ENSG00000178412.4_10	chr18;chr18;chr18;chr18;chr18	77398928;77401168;77401871;77420639;77439394	77399119;77401299;77402139;77420804;77439745	-;-;-;-;-	1111	0	1	2	0	0	0
ENSG00000178457.3_3	chr21;chr21	29385682;29395016	29385751;29395552	+;+	607	2	1	0	0	2	1
