# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-T" "4" "-t" "histone" "-g" "histone_id" "-a" "../1-GTF/histone_annotation.gtf" "-o" "counts.txt" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-1.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-2.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-3.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-1.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-2.bam" "/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-3.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-1.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-2.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc1-3.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-1.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-2.bam	/home/lorenzo/univ/lab1/local/rnaseq/bam/bc2-3.bam
h3k27ac_input_peak_343	chr1	10576436	10578476	.	2041	27	14	22	18	20	21
h3k27ac_input_peak_344	chr1	10585303	10593533	.	8231	72	62	84	65	76	68
h3k27ac_input_peak_345	chr1	10633948	10635801	.	1854	11	3	13	8	16	8
h3k27ac_input_peak_346	chr1	10636169	10636896	.	728	3	4	3	6	4	2
h3k27ac_input_peak_347	chr1	10658626	10659432	.	807	67	57	67	49	70	81
h3k27ac_input_peak_348	chr1	10659891	10660731	.	841	12	5	2	6	8	13
h3k27ac_input_peak_349	chr1	10740014	10740566	.	553	0	3	1	1	0	0
h3k27ac_input_peak_350	chr1	10741300	10741879	.	580	1	1	1	1	3	1
h3k27ac_input_peak_351	chr1	10742782	10743345	.	564	0	4	4	2	4	1
h3k27ac_input_peak_352	chr1	10743924	10744290	.	367	1	1	0	0	4	1
h3k27ac_input_peak_353	chr1	10744740	10745243	.	504	2	3	0	0	3	2
h3k27ac_input_peak_354	chr1	10745696	10746750	.	1055	4	3	6	2	7	5
h3k27ac_input_peak_355	chr1	10747165	10747454	.	290	0	3	0	3	1	1
h3k27ac_input_peak_356	chr1	10747860	10748499	.	640	3	4	1	3	5	6
h3k27ac_input_peak_357	chr1	10753081	10754432	.	1352	7	24	20	14	36	20
h3k27ac_input_peak_358	chr1	10754969	10755616	.	648	0	0	0	0	0	0
h3k27ac_input_peak_359	chr1	10838019	10839059	.	1041	0	1	0	0	2	1
h3k27ac_input_peak_360	chr1	11072163	11073544	.	1382	155	213	239	197	264	215
h3k27ac_input_peak_361	chr1	11119057	11119993	.	937	62	73	162	57	77	68
h3k27ac_input_peak_362	chr1	11159145	11159824	.	680	161	213	242	203	271	226
h3k27ac_input_peak_363	chr1	11321486	11322376	.	891	10	7	12	6	8	8
h3k27ac_input_peak_364	chr1	11740679	11741627	.	949	31	48	44	45	66	43
h3k27ac_input_peak_365	chr1	11796655	11797104	.	450	3	3	8	0	3	4
h3k27ac_input_peak_366	chr1	11850363	11850789	.	427	53	72	171	51	87	163
h3k27ac_input_peak_367	chr1	11862431	11862900	.	470	3	10	13	1	5	3
h3k27ac_input_peak_368	chr1	11863103	11863392	.	290	28	52	88	15	34	61
h3k27ac_input_peak_369	chr1	11863984	11865792	.	1809	19	39	40	20	31	36
h3k27ac_input_peak_370	chr1	11866305	11867303	.	999	45	38	43	27	54	50
h3k27ac_input_peak_371	chr1	11880040	11881519	.	1480	30	26	44	22	43	41
h3k27ac_input_peak_372	chr1	11881864	11882249	.	386	11	8	20	5	4	18
h3k27ac_input_peak_373	chr1	11968751	11969735	.	985	33	33	48	30	40	44
h3k27ac_input_peak_374	chr1	11985472	11986405	.	934	109	185	295	164	255	308
h3k27ac_input_peak_375	chr1	11994435	11995467	.	1033	161	215	363	224	356	320
h3k27ac_input_peak_376	chr1	12048108	12048644	.	537	5	5	7	3	10	5
h3k27ac_input_peak_377	chr1	12049573	12050153	.	581	18	17	22	12	11	17
h3k27ac_input_peak_378	chr1	12050590	12051558	.	969	23	18	28	15	26	23
h3k27ac_input_peak_379	chr1	12074227	12074671	.	445	1	2	1	2	2	2
h3k27ac_input_peak_380	chr1	12079632	12080502	.	871	5	3	6	2	6	7
h3k27ac_input_peak_381	chr1	12134503	12135714	.	1212	0	0	2	0	1	0
h3k27ac_input_peak_382	chr1	12138816	12139660	.	845	0	0	0	0	0	0
h3k27ac_input_peak_383	chr1	12192788	12193234	.	447	0	0	0	0	0	0
h3k27ac_input_peak_384	chr1	12210493	12210824	.	332	0	0	0	0	0	0
h3k27ac_input_peak_385	chr1	12212062	12212395	.	334	0	0	0	0	0	0
h3k27ac_input_peak_386	chr1	12212614	12213541	.	928	0	0	0	0	0	0
h3k27ac_input_peak_387	chr1	12213864	12215062	.	1199	0	0	1	0	0	0
h3k27ac_input_peak_388	chr1	12215498	12215935	.	438	0	0	0	0	0	0
h3k27ac_input_peak_389	chr1	12217280	12217789	.	510	0	0	0	0	0	0
h3k27ac_input_peak_390	chr1	12218680	12219798	.	1119	0	0	0	0	0	0
h3k27ac_input_peak_391	chr1	12220045	12221868	.	1824	1	0	1	2	0	0
h3k27ac_input_peak_392	chr1	12290244	12290946	.	703	1	7	7	1	6	3
h3k27ac_input_peak_393	chr1	12498279	12498599	.	321	5	3	5	0	3	0
h3k27ac_input_peak_394	chr1	12507805	12508930	.	1126	7	3	11	5	9	7
h3k27ac_input_peak_395	chr1	12509252	12509630	.	379	2	1	2	4	3	1
h3k27ac_input_peak_396	chr1	12513475	12513945	.	471	9	6	9	6	8	11
h3k27ac_input_peak_397	chr1	12514547	12518017	.	3471	70	90	85	70	100	100
h3k27ac_input_peak_398	chr1	12539744	12540351	.	608	8	11	15	8	7	11
h3k27ac_input_peak_399	chr1	12541333	12542276	.	944	8	5	13	11	9	10
h3k27ac_input_peak_400	chr1	12616158	12616493	.	336	0	0	0	0	0	0
h3k27ac_input_peak_401	chr1	12616998	12617658	.	661	0	0	0	0	0	0
h3k27ac_input_peak_402	chr1	12663494	12664197	.	704	0	0	0	0	1	3
h3k27ac_input_peak_403	chr1	14026217	14026629	.	413	2	2	1	4	4	3
h3k27ac_input_peak_404	chr1	14075263	14075690	.	428	0	1	0	1	4	1
h3k27ac_input_peak_405	chr1	14075902	14077298	.	1397	34	32	46	34	35	55
h3k27ac_input_peak_406	chr1	14534785	14535087	.	303	0	0	0	0	0	0
h3k27ac_input_peak_407	chr1	14538836	14539396	.	561	0	1	0	1	0	0
h3k27ac_input_peak_408	chr1	14539923	14541546	.	1624	1	1	2	1	2	2
h3k27ac_input_peak_409	chr1	14541962	14542937	.	976	3	0	0	5	1	2
h3k27ac_input_peak_410	chr1	14621651	14622088	.	438	0	0	0	0	2	0
h3k27ac_input_peak_411	chr1	14622861	14623295	.	435	1	0	1	0	0	0
h3k27ac_input_peak_412	chr1	14654310	14654599	.	290	0	0	0	0	0	0
h3k27ac_input_peak_413	chr1	14660971	14661260	.	290	0	0	0	0	0	0
h3k27ac_input_peak_414	chr1	14662111	14662888	.	778	0	0	0	0	0	0
h3k27ac_input_peak_415	chr1	14665443	14666418	.	976	0	0	2	0	0	1
h3k27ac_input_peak_416	chr1	14666652	14667516	.	865	1	0	2	0	0	1
h3k27ac_input_peak_417	chr1	14671507	14672532	.	1026	0	0	0	1	1	1
h3k27ac_input_peak_418	chr1	14673151	14674350	.	1200	2	0	0	0	0	0
h3k27ac_input_peak_419	chr1	14674830	14675660	.	831	1	1	1	1	0	0
h3k27ac_input_peak_420	chr1	14678077	14678476	.	400	1	0	0	0	1	0
h3k27ac_input_peak_421	chr1	14687848	14688266	.	419	2	0	0	3	0	1
h3k27ac_input_peak_422	chr1	14688586	14689388	.	803	2	1	2	2	1	1
h3k27ac_input_peak_423	chr1	14738014	14740368	.	2355	0	0	0	0	1	2
h3k27ac_input_peak_424	chr1	14740621	14742635	.	2015	1	0	2	1	4	0
h3k27ac_input_peak_425	chr1	14744625	14745004	.	380	1	0	0	0	0	0
h3k27ac_input_peak_426	chr1	14756868	14757157	.	290	0	0	0	0	0	0
h3k27ac_input_peak_427	chr1	14759884	14760304	.	421	0	0	0	0	0	0
h3k27ac_input_peak_428	chr1	14760617	14761572	.	956	0	0	0	0	0	0
h3k27ac_input_peak_429	chr1	14761863	14762683	.	821	0	0	0	0	0	0
h3k27ac_input_peak_430	chr1	14763055	14764911	.	1857	0	1	0	0	0	0
h3k27ac_input_peak_431	chr1	14766173	14767798	.	1626	1	0	0	2	1	0
h3k27ac_input_peak_432	chr1	14768175	14769647	.	1473	0	0	0	0	0	1
h3k27ac_input_peak_433	chr1	14769968	14772073	.	2106	0	0	2	0	0	0
h3k27ac_input_peak_434	chr1	14775924	14776350	.	427	0	0	0	0	0	0
h3k27ac_input_peak_435	chr1	14800418	14806365	.	5948	4	0	2	4	0	2
h3k27ac_input_peak_436	chr1	14806675	14813054	.	6380	6	8	5	8	4	4
h3k27ac_input_peak_437	chr1	14813498	14814238	.	741	2	1	2	2	2	0
h3k27ac_input_peak_438	chr1	14814462	14816960	.	2499	3	0	1	4	1	0
h3k27ac_input_peak_439	chr1	14817246	14818089	.	844	0	0	0	0	0	0
h3k27ac_input_peak_440	chr1	14818337	14819012	.	676	0	0	0	0	0	0
h3k27ac_input_peak_441	chr1	14820250	14820832	.	583	0	0	0	0	0	0
h3k27ac_input_peak_442	chr1	14822625	14822914	.	290	0	0	0	0	0	0
h3k27ac_input_peak_443	chr1	14838347	14838746	.	400	1	0	0	0	0	0
h3k27ac_input_peak_444	chr1	14843085	14843677	.	593	0	0	0	0	0	0
h3k27ac_input_peak_445	chr1	14845659	14846041	.	383	0	0	0	0	0	0
h3k27ac_input_peak_446	chr1	14846669	14846958	.	290	0	0	0	0	0	1
h3k27ac_input_peak_447	chr1	14925380	14926299	.	920	21	14	17	28	29	17
h3k27ac_input_peak_448	chr1	14926502	14926997	.	496	33	21	29	29	42	31
h3k27ac_input_peak_449	chr1	14951913	14952685	.	773	14	11	11	16	25	12
h3k27ac_input_peak_450	chr1	14956361	14957061	.	701	3	1	5	6	2	2
h3k27ac_input_peak_451	chr1	14958523	14959424	.	902	12	2	7	7	8	7
h3k27ac_input_peak_452	chr1	14959721	14961027	.	1307	16	5	13	6	11	7
h3k27ac_input_peak_453	chr1	14961381	14961970	.	590	15	6	10	19	5	9
h3k27ac_input_peak_454	chr1	14962637	14964217	.	1581	13	9	13	12	13	5
h3k27ac_input_peak_455	chr1	14991860	14992941	.	1082	19	6	5	13	5	6
h3k27ac_input_peak_456	chr1	15051179	15051841	.	663	15	3	2	4	5	4
h3k27ac_input_peak_457	chr1	15060528	15060906	.	379	0	3	3	4	1	0
h3k27ac_input_peak_458	chr1	15066661	15068781	.	2121	17	14	12	13	13	3
h3k27ac_input_peak_459	chr1	15069134	15070635	.	1502	7	5	7	5	7	6
h3k27ac_input_peak_460	chr1	15251258	15251553	.	296	2	0	0	0	1	0
h3k27ac_input_peak_461	chr1	15265797	15266460	.	664	1	3	3	0	1	1
h3k27ac_input_peak_462	chr1	15267146	15267510	.	365	0	0	1	0	0	1
h3k27ac_input_peak_463	chr1	15267905	15268758	.	854	3	2	0	4	1	2
h3k27ac_input_peak_464	chr1	15268969	15269474	.	506	1	1	2	0	1	2
h3k27ac_input_peak_465	chr1	15269732	15273714	.	3983	25	15	16	20	15	8
h3k27ac_input_peak_466	chr1	15273955	15274609	.	655	2	5	5	1	3	4
h3k27ac_input_peak_467	chr1	15275543	15275898	.	356	0	1	0	1	1	0
h3k27ac_input_peak_468	chr1	15293740	15296304	.	2565	22	19	14	14	18	11
h3k27ac_input_peak_469	chr1	15320332	15322626	.	2295	10	7	9	7	9	5
h3k27ac_input_peak_470	chr1	15323019	15325697	.	2679	4	4	4	2	1	8
h3k27ac_input_peak_471	chr1	15355314	15355759	.	446	2	0	0	3	0	0
h3k27ac_input_peak_472	chr1	15479271	15479604	.	334	3	2	0	6	1	5
h3k27ac_input_peak_473	chr1	15483469	15485269	.	1801	21	31	26	16	24	13
h3k27ac_input_peak_474	chr1	15486224	15487089	.	866	5	8	16	5	4	14
h3k27ac_input_peak_475	chr1	15494535	15495076	.	542	3	7	20	5	6	14
h3k27ac_input_peak_476	chr1	15500923	15501252	.	330	7	5	7	6	3	4
h3k27ac_input_peak_477	chr1	15502477	15502849	.	373	7	2	11	8	6	4
h3k27ac_input_peak_478	chr1	15503097	15508115	.	5019	35	19	68	13	33	26
h3k27ac_input_peak_479	chr1	15661389	15661997	.	609	1	0	1	0	2	0
h3k27ac_input_peak_480	chr1	15663163	15666828	.	3666	5	0	3	8	3	5
h3k27ac_input_peak_481	chr1	15667853	15669967	.	2115	4	1	1	2	2	1
h3k27ac_input_peak_482	chr1	15670550	15672323	.	1774	0	1	3	4	7	4
h3k27ac_input_peak_483	chr1	15672572	15674961	.	2390	3	5	0	2	5	7
h3k27ac_input_peak_484	chr1	15675353	15675969	.	617	0	1	1	0	1	2
h3k27ac_input_peak_485	chr1	15676263	15682730	.	6468	7	4	6	8	10	15
h3k27ac_input_peak_486	chr1	15683030	15683489	.	460	0	1	1	5	3	2
h3k27ac_input_peak_487	chr1	15683745	15685360	.	1616	0	0	0	0	0	1
h3k27ac_input_peak_488	chr1	15735971	15738655	.	2685	76	76	123	115	103	132
h3k27ac_input_peak_489	chr1	15739028	15740786	.	1759	16	13	28	14	14	28
h3k27ac_input_peak_490	chr1	15741086	15741830	.	745	8	2	8	2	5	7
h3k27ac_input_peak_491	chr1	15742174	15743992	.	1819	14	16	26	8	12	18
h3k27ac_input_peak_492	chr1	15850231	15850650	.	420	9	18	19	8	17	15
h3k27ac_input_peak_493	chr1	15851068	15851440	.	373	0	0	0	0	0	0
h3k27ac_input_peak_494	chr1	15851874	15852567	.	694	1	0	0	0	3	0
h3k27ac_input_peak_495	chr1	15853402	15853859	.	458	38	71	71	66	92	113
h3k27ac_input_peak_496	chr1	15928786	15929169	.	384	1	2	1	2	3	3
h3k27ac_input_peak_497	chr1	15930494	15931147	.	654	3	4	5	2	9	4
h3k27ac_input_peak_498	chr1	15942991	15943647	.	657	1	2	3	0	0	4
h3k27ac_input_peak_499	chr1	15944063	15945831	.	1769	30	20	41	20	34	36
h3k27ac_input_peak_500	chr1	16004146	16005111	.	966	1	1	2	0	2	0
h3k27ac_input_peak_501	chr1	16005760	16006085	.	326	0	0	0	0	2	0
h3k27ac_input_peak_502	chr1	16009505	16009942	.	438	0	0	0	0	0	0
h3k27ac_input_peak_503	chr1	16010183	16010796	.	614	0	0	0	0	1	0
h3k27ac_input_peak_504	chr1	16011095	16011637	.	543	29	37	56	30	35	36
h3k27ac_input_peak_505	chr1	16030516	16030805	.	290	1	1	4	0	0	0
h3k27ac_input_peak_506	chr1	16086812	16087176	.	365	1	1	3	1	0	3
h3k27ac_input_peak_507	chr1	16113417	16113884	.	468	3	2	4	3	0	3
h3k27ac_input_peak_508	chr1	16115116	16116110	.	995	3	8	14	7	5	13
h3k27ac_input_peak_509	chr1	16119427	16119834	.	408	8	10	27	11	9	21
h3k27ac_input_peak_510	chr1	16120520	16123395	.	2876	12	12	26	22	18	27
h3k27ac_input_peak_511	chr1	16123691	16125513	.	1823	10	22	34	33	38	33
h3k27ac_input_peak_512	chr1	16125773	16126842	.	1070	13	13	26	11	23	28
h3k27ac_input_peak_513	chr1	16127244	16127553	.	310	1	3	2	2	3	2
h3k27ac_input_peak_514	chr1	16158153	16162286	.	4134	84	110	82	95	141	100
h3k27ac_input_peak_515	chr1	16162607	16163008	.	402	21	40	25	29	51	35
h3k27ac_input_peak_516	chr1	16173321	16173984	.	664	14	12	16	13	12	15
h3k27ac_input_peak_517	chr1	16174269	16176045	.	1777	35	52	51	35	67	42
h3k27ac_input_peak_518	chr1	16211973	16213078	.	1106	13	12	16	4	15	18
h3k27ac_input_peak_519	chr1	16227530	16229490	.	1961	8	10	6	9	9	6
h3k27ac_input_peak_520	chr1	16230664	16231038	.	375	0	1	6	2	0	2
h3k27ac_input_peak_521	chr1	16241154	16243601	.	2448	124	137	172	148	163	135
h3k27ac_input_peak_522	chr1	16243883	16244434	.	552	3	0	6	5	3	7
h3k27ac_input_peak_523	chr1	16247241	16247758	.	518	44	41	52	39	65	55
h3k27ac_input_peak_524	chr1	16248424	16249786	.	1363	68	76	88	80	92	77
h3k27ac_input_peak_525	chr1	16250262	16251272	.	1011	3	13	21	10	12	5
h3k27ac_input_peak_526	chr1	16251526	16252492	.	967	7	10	8	4	7	7
h3k27ac_input_peak_527	chr1	16274837	16276173	.	1337	51	62	60	46	83	70
h3k27ac_input_peak_528	chr1	16276470	16279215	.	2746	26	11	35	20	24	23
h3k27ac_input_peak_529	chr1	16279578	16281436	.	1859	11	9	17	7	14	16
h3k27ac_input_peak_530	chr1	16281698	16283506	.	1809	7	7	10	6	9	8
h3k27ac_input_peak_531	chr1	16283786	16284330	.	545	2	1	3	6	2	1
h3k27ac_input_peak_532	chr1	16301702	16302862	.	1161	18	21	29	23	25	22
h3k27ac_input_peak_533	chr1	16413698	16415566	.	1869	1	0	0	2	0	0
h3k27ac_input_peak_534	chr1	16416682	16417481	.	800	0	0	0	0	0	1
h3k27ac_input_peak_535	chr1	16461521	16462078	.	558	516	1025	1373	583	1221	886
h3k27ac_input_peak_536	chr1	16463150	16463713	.	564	3	7	7	3	5	2
h3k27ac_input_peak_537	chr1	16464016	16465009	.	994	730	1738	2452	1030	2167	1677
h3k27ac_input_peak_538	chr1	16465586	16470295	.	4710	72	56	68	49	55	41
h3k27ac_input_peak_539	chr1	16470654	16475648	.	4995	1434	2695	3177	1581	3315	2217
h3k27ac_input_peak_540	chr1	16475945	16483280	.	7336	494	683	770	508	883	608
h3k27ac_input_peak_541	chr1	16483664	16485122	.	1459	11	13	24	12	25	17
h3k27ac_input_peak_542	chr1	16492724	16493213	.	490	1	1	1	2	1	0
h3k27ac_input_peak_543	chr1	16493575	16494450	.	876	1	2	3	0	7	2
h3k27ac_input_peak_544	chr1	16494777	16495839	.	1063	1	0	3	3	4	2
h3k27ac_input_peak_545	chr1	16496875	16500076	.	3202	10	17	7	7	12	11
h3k27ac_input_peak_546	chr1	16500444	16511062	.	10619	11	43	32	16	68	43
h3k27ac_input_peak_547	chr1	16513079	16513633	.	555	0	1	4	1	0	2
h3k27ac_input_peak_548	chr1	16514664	16516040	.	1377	1	2	1	1	4	3
h3k27ac_input_peak_549	chr1	16533917	16534230	.	314	0	0	1	0	0	0
h3k27ac_input_peak_550	chr1	16534631	16535089	.	459	0	0	0	0	0	0
h3k27ac_input_peak_551	chr1	16563840	16564701	.	862	2	1	0	2	2	3
h3k27ac_input_peak_552	chr1	16586058	16586469	.	412	2	3	2	1	2	2
h3k27ac_input_peak_553	chr1	16586802	16587545	.	744	8	4	5	4	6	11
h3k27ac_input_peak_554	chr1	16677928	16678890	.	963	43	47	87	61	76	78
h3k27ac_input_peak_555	chr1	16679331	16680033	.	703	4	3	1	2	1	1
h3k27ac_input_peak_556	chr1	16693681	16695737	.	2057	95	147	186	103	117	109
h3k27ac_input_peak_557	chr1	16696972	16697892	.	921	9	15	16	8	14	15
h3k27ac_input_peak_558	chr1	16698664	16699807	.	1144	13	18	15	6	15	14
h3k27ac_input_peak_559	chr1	16700156	16702005	.	1850	18	20	32	27	23	21
h3k27ac_input_peak_560	chr1	16702870	16703162	.	293	5	4	4	2	8	2
h3k27ac_input_peak_561	chr1	16710954	16711256	.	303	6	4	8	5	5	6
h3k27ac_input_peak_562	chr1	16767263	16767877	.	615	110	191	243	134	188	218
h3k27ac_input_peak_563	chr1	16824862	16825309	.	448	9	5	13	13	16	8
h3k27ac_input_peak_564	chr1	16825844	16826500	.	657	2	4	0	2	1	5
h3k27ac_input_peak_565	chr1	16840731	16841091	.	361	9	10	18	6	14	8
h3k27ac_input_peak_566	chr1	16939276	16940039	.	764	24	62	79	51	93	60
h3k27ac_input_peak_567	chr1	16970222	16971584	.	1363	49	67	84	53	76	54
h3k27ac_input_peak_568	chr1	17066034	17066993	.	960	2	1	2	3	3	4
h3k27ac_input_peak_569	chr1	17201153	17201938	.	786	0	0	0	0	0	0
h3k27ac_input_peak_570	chr1	17230652	17231757	.	1106	5	5	5	3	3	6
h3k27ac_input_peak_571	chr1	17306154	17307966	.	1813	22	28	35	24	26	25
h3k27ac_input_peak_572	chr1	17308356	17308711	.	356	0	0	0	1	0	0
h3k27ac_input_peak_573	chr1	17308918	17309384	.	467	0	0	0	0	2	0
h3k27ac_input_peak_574	chr1	17309729	17310367	.	639	1	0	1	1	0	0
h3k27ac_input_peak_575	chr1	17337636	17338342	.	707	21	23	21	28	30	24
h3k27ac_input_peak_576	chr1	17379816	17380446	.	631	81	138	134	144	161	135
h3k27ac_input_peak_577	chr1	17452562	17454949	.	2388	2	8	2	2	15	2
h3k27ac_input_peak_578	chr1	17455249	17457750	.	2502	4	6	2	2	15	2
h3k27ac_input_peak_579	chr1	17458173	17458690	.	518	0	0	0	0	0	0
h3k27ac_input_peak_580	chr1	17493300	17497908	.	4609	3	11	3	10	15	6
h3k27ac_input_peak_581	chr1	17499920	17500236	.	317	0	0	0	0	0	0
h3k27ac_input_peak_582	chr1	17500503	17501080	.	578	0	0	0	0	0	0
h3k27ac_input_peak_583	chr1	17501557	17502095	.	539	0	0	0	0	0	0
h3k27ac_input_peak_584	chr1	17505454	17505911	.	458	0	0	0	0	0	0
h3k27ac_input_peak_585	chr1	17507489	17507809	.	321	0	0	0	0	0	0
h3k27ac_input_peak_586	chr1	17511192	17511619	.	428	0	0	0	0	0	0
h3k27ac_input_peak_587	chr1	17512089	17521436	.	9348	43	68	75	84	85	75
h3k27ac_input_peak_588	chr1	17521745	17525461	.	3717	28	34	50	25	35	47
h3k27ac_input_peak_589	chr1	17525991	17527135	.	1145	1	0	0	1	3	1
h3k27ac_input_peak_590	chr1	17527367	17528874	.	1508	5	4	1	5	20	4
h3k27ac_input_peak_591	chr1	17529400	17529962	.	563	1	0	1	0	0	0
h3k27ac_input_peak_592	chr1	17531392	17531934	.	543	0	1	2	0	3	1
h3k27ac_input_peak_593	chr1	17532389	17539173	.	6785	0	8	5	3	8	2
h3k27ac_input_peak_594	chr1	17539755	17541984	.	2230	1	3	2	1	6	0
h3k27ac_input_peak_595	chr1	17542288	17543134	.	847	0	0	0	0	2	0
h3k27ac_input_peak_596	chr1	17553735	17554266	.	532	0	1	0	1	0	1
h3k27ac_input_peak_597	chr1	17554573	17555220	.	648	2	1	1	1	3	0
h3k27ac_input_peak_598	chr1	17556878	17557167	.	290	0	1	2	3	1	1
h3k27ac_input_peak_599	chr1	17558179	17560173	.	1995	11	47	15	18	56	15
h3k27ac_input_peak_600	chr1	17560707	17562175	.	1469	10	15	4	3	15	5
h3k27ac_input_peak_601	chr1	17562429	17563531	.	1103	2	4	1	1	3	2
h3k27ac_input_peak_602	chr1	17575989	17576283	.	295	0	0	0	0	0	0
h3k27ac_input_peak_603	chr1	17577366	17578151	.	786	0	0	0	0	0	1
h3k27ac_input_peak_604	chr1	17601102	17601450	.	349	0	0	0	2	0	1
h3k27ac_input_peak_605	chr1	17763664	17766186	.	2523	44	58	79	49	93	63
h3k27ac_input_peak_606	chr1	17766490	17767039	.	550	2	6	6	7	16	11
h3k27ac_input_peak_607	chr1	17814616	17814905	.	290	0	1	0	0	0	1
h3k27ac_input_peak_608	chr1	17866339	17866725	.	387	0	0	4	0	1	1
h3k27ac_input_peak_609	chr1	17871112	17872056	.	945	5	10	13	1	2	7
h3k27ac_input_peak_610	chr1	17878697	17879098	.	402	1	0	0	0	0	0
h3k27ac_input_peak_611	chr1	17879613	17880168	.	556	1	1	1	1	1	1
h3k27ac_input_peak_612	chr1	17894605	17896111	.	1507	1	3	4	2	1	4
h3k27ac_input_peak_613	chr1	17896671	17897728	.	1058	2	2	1	1	1	1
h3k27ac_input_peak_614	chr1	17913241	17913994	.	754	4	13	10	5	10	13
h3k27ac_input_peak_615	chr1	18093182	18093530	.	349	0	0	0	0	0	0
h3k27ac_input_peak_616	chr1	18094116	18095124	.	1009	0	0	0	0	0	0
h3k27ac_input_peak_617	chr1	18188886	18189184	.	299	0	0	0	0	0	0
h3k27ac_input_peak_618	chr1	18190726	18193046	.	2321	0	0	0	0	0	0
h3k27ac_input_peak_619	chr1	18193653	18194176	.	524	0	0	0	0	0	0
h3k27ac_input_peak_620	chr1	18194450	18194814	.	365	0	0	0	0	0	0
h3k27ac_input_peak_621	chr1	18195728	18196559	.	832	0	0	0	0	0	0
h3k27ac_input_peak_622	chr1	18198333	18199247	.	915	0	0	0	0	0	0
h3k27ac_input_peak_623	chr1	18199629	18202142	.	2514	2	0	3	1	4	5
h3k27ac_input_peak_624	chr1	18203068	18203358	.	291	0	0	0	0	0	0
h3k27ac_input_peak_625	chr1	18203721	18204246	.	526	1	1	0	0	1	0
h3k27ac_input_peak_626	chr1	19228405	19229363	.	959	5	8	13	8	9	13
h3k27ac_input_peak_627	chr1	19230092	19230381	.	290	1	1	1	1	1	1
h3k27ac_input_peak_628	chr1	19241090	19241445	.	356	3	3	11	3	9	6
h3k27ac_input_peak_629	chr1	19249137	19249888	.	752	3	0	3	0	3	4
h3k27ac_input_peak_630	chr1	19250159	19251343	.	1185	0	2	2	7	7	1
h3k27ac_input_peak_631	chr1	19251560	19252829	.	1270	3	1	2	5	1	2
h3k27ac_input_peak_632	chr1	19253095	19254256	.	1162	14	8	6	12	17	11
h3k27ac_input_peak_633	chr1	19254510	19256284	.	1775	7	6	10	16	9	12
h3k27ac_input_peak_634	chr1	19257641	19258043	.	403	1	1	6	3	0	2
h3k27ac_input_peak_635	chr1	19274005	19277907	.	3903	52	50	55	35	41	67
h3k27ac_input_peak_636	chr1	19278360	19278981	.	622	16	10	15	10	18	12
h3k27ac_input_peak_637	chr1	19279802	19280135	.	334	4	2	11	1	8	3
h3k27ac_input_peak_638	chr1	19280407	19280734	.	328	11	17	7	8	12	10
h3k27ac_input_peak_639	chr1	19281044	19282990	.	1947	44	49	85	50	86	75
h3k27ac_input_peak_640	chr1	19334329	19336282	.	1954	0	2	1	4	3	4
h3k27ac_input_peak_641	chr1	19336748	19337563	.	816	4	4	8	2	7	7
h3k27ac_input_peak_642	chr1	19338059	19339832	.	1774	3	4	3	5	3	2
h3k27ac_input_peak_643	chr1	19340113	19340753	.	641	0	0	0	0	1	0
h3k27ac_input_peak_644	chr1	19360748	19361271	.	524	0	0	2	0	0	1
h3k27ac_input_peak_645	chr1	19371507	19371868	.	362	0	1	1	0	0	0
h3k27ac_input_peak_646	chr1	19376632	19379053	.	2422	1	2	0	3	1	0
h3k27ac_input_peak_647	chr1	19379279	19380157	.	879	1	1	0	0	0	1
h3k27ac_input_peak_648	chr1	19405313	19410696	.	5384	455	506	677	496	526	498
h3k27ac_input_peak_649	chr1	19410958	19411269	.	312	245	324	533	246	400	402
h3k27ac_input_peak_650	chr1	19482733	19483116	.	384	326	397	608	370	482	513
h3k27ac_input_peak_651	chr1	19535161	19536735	.	1575	143	177	274	189	304	231
h3k27ac_input_peak_652	chr1	19537032	19538786	.	1755	63	75	88	52	74	83
h3k27ac_input_peak_653	chr1	19577538	19579870	.	2333	414	512	593	417	507	436
h3k27ac_input_peak_654	chr1	19584349	19585473	.	1125	505	621	726	534	576	501
h3k27ac_input_peak_655	chr1	19587253	19587907	.	655	17	21	13	11	18	13
h3k27ac_input_peak_656	chr1	19637866	19639520	.	1655	106	133	223	139	181	211
h3k27ac_input_peak_657	chr1	19639767	19640212	.	446	12	13	14	7	12	8
h3k27ac_input_peak_658	chr1	19640626	19642029	.	1404	16	11	19	15	23	9
h3k27ac_input_peak_659	chr1	19642403	19642750	.	348	4	2	9	2	3	9
