NAME	TITLE	SCORE	
MAP7	microtubule associated protein 7 [Source:HGNC Symbol;Acc:HGNC:6869]	2.8048723	
IFIH1	interferon induced with helicase C domain 1 [Source:HGNC Symbol;Acc:HGNC:18873]	2.8008325	
SUSD2	sushi domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30667]	2.799265	
IFITM1	interferon induced transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:5412]	2.7938569	
DUSP1	dual specificity phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3064]	2.7910826	
PTPRR	protein tyrosine phosphatase receptor type R [Source:HGNC Symbol;Acc:HGNC:9680]	2.7884974	
LINC00616	long intergenic non-protein coding RNA 616 [Source:HGNC Symbol;Acc:HGNC:44065]	2.7873678	
CXCL2	C-X-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:4603]	2.7846425	
IL17D	interleukin 17D [Source:HGNC Symbol;Acc:HGNC:5984]	2.7757926	
NEURL3	neuralized E3 ubiquitin protein ligase 3 [Source:HGNC Symbol;Acc:HGNC:25162]	2.7730043	
FAM192BP	family with sequence similarity 192 member B, pseudogene [Source:HGNC Symbol;Acc:HGNC:37194]	2.7635486	
MOB3B	MOB kinase activator 3B [Source:HGNC Symbol;Acc:HGNC:23825]	2.7601223	
KCNH7	potassium voltage-gated channel subfamily H member 7 [Source:HGNC Symbol;Acc:HGNC:18863]	2.7595417	
CHCHD3P3	coiled-coil-helix-coiled-coil-helix domain containing 3 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:44699]	2.7595417	
ABCA7	ATP binding cassette subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:37]	2.7557824	
MSLNL	mesothelin like [Source:HGNC Symbol;Acc:HGNC:14170]	2.7521179	
MUC4	mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]	2.751155	
GBP4	guanylate binding protein 4 [Source:HGNC Symbol;Acc:HGNC:20480]	2.750886	
COL17A1	collagen type XVII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2194]	2.7440875	
INHA	inhibin subunit alpha [Source:HGNC Symbol;Acc:HGNC:6065]	2.743237	
LMTK3	lemur tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:19295]	2.7415717	
BIRC3	baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]	2.7411342	
ISG20	interferon stimulated exonuclease gene 20 [Source:HGNC Symbol;Acc:HGNC:6130]	2.736547	
TMEM198	transmembrane protein 198 [Source:HGNC Symbol;Acc:HGNC:33704]	2.7314913	
LAMB3	laminin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:6490]	2.72917	
PIK3AP1	phosphoinositide-3-kinase adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:30034]	2.7202675	
NLRP10	NLR family pyrin domain containing 10 [Source:HGNC Symbol;Acc:HGNC:21464]	2.7197149	
ERBB3	erb-b2 receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:3431]	2.7168007	
MUC22	mucin 22 [Source:HGNC Symbol;Acc:HGNC:39755]	2.7146845	
TRAF1	TNF receptor associated factor 1 [Source:HGNC Symbol;Acc:HGNC:12031]	2.699361	
DSC2	desmocollin 2 [Source:HGNC Symbol;Acc:HGNC:3036]	2.6951008	
CSF3	colony stimulating factor 3 [Source:HGNC Symbol;Acc:HGNC:2438]	2.6945229	
CSF2	colony stimulating factor 2 [Source:HGNC Symbol;Acc:HGNC:2434]	2.6913512	
SLC25A34	solute carrier family 25 member 34 [Source:HGNC Symbol;Acc:HGNC:27653]	2.6840181	
EREG	epiregulin [Source:HGNC Symbol;Acc:HGNC:3443]	2.677144	
VGLL3	vestigial like family member 3 [Source:HGNC Symbol;Acc:HGNC:24327]	2.6755862	
HES4	hes family bHLH transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:24149]	2.67522	
LSR	lipolysis stimulated lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:29572]	2.6751409	
MYPN	myopalladin [Source:HGNC Symbol;Acc:HGNC:23246]	2.673776	
USP18	ubiquitin specific peptidase 18 [Source:HGNC Symbol;Acc:HGNC:12616]	2.6715713	
SLC6A12	solute carrier family 6 member 12 [Source:HGNC Symbol;Acc:HGNC:11045]	2.6703315	
PRELID1P1	PRELID1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43886]	2.6685638	
RHOQP3	ras homolog family member Q pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37837]	2.6586084	
NFATC4	nuclear factor of activated T cells 4 [Source:HGNC Symbol;Acc:HGNC:7778]	2.6586084	
MAGEA3	MAGE family member A3 [Source:HGNC Symbol;Acc:HGNC:6801]	2.6586084	
MIR4753	microRNA 4753 [Source:HGNC Symbol;Acc:HGNC:41527]	2.6586084	
LINC02416	long intergenic non-protein coding RNA 2416 [Source:HGNC Symbol;Acc:HGNC:53345]	2.6574066	
CXCL10	C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637]	2.6515007	
PTPRH	protein tyrosine phosphatase receptor type H [Source:HGNC Symbol;Acc:HGNC:9672]	2.6504602	
INAVA	innate immunity activator [Source:HGNC Symbol;Acc:HGNC:25599]	2.6492908	
RSAD2	radical S-adenosyl methionine domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30908]	2.6456137	
PKIB	cAMP-dependent protein kinase inhibitor beta [Source:HGNC Symbol;Acc:HGNC:9018]	2.6429443	
DTX4	deltex E3 ubiquitin ligase 4 [Source:HGNC Symbol;Acc:HGNC:29151]	2.6414428	
SIDT1	SID1 transmembrane family member 1 [Source:HGNC Symbol;Acc:HGNC:25967]	2.6228013	
HS6ST3	heparan sulfate 6-O-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:19134]	2.6223602	
C7orf61	chromosome 7 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:22135]	2.6166692	
ABCA10	ATP binding cassette subfamily A member 10 [Source:HGNC Symbol;Acc:HGNC:30]	2.6134117	
ADAP2	ArfGAP with dual PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16487]	2.6115413	
PPM1H	protein phosphatase, Mg2+/Mn2+ dependent 1H [Source:HGNC Symbol;Acc:HGNC:18583]	2.6076815	
TTLL6	tubulin tyrosine ligase like 6 [Source:HGNC Symbol;Acc:HGNC:26664]	2.6025863	
GRHL1	grainyhead like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:17923]	2.600961	
ZSCAN12P1	zinc finger and SCAN domain containing 12 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:13850]	2.598871	
ISM1	isthmin 1 [Source:HGNC Symbol;Acc:HGNC:16213]	2.5928226	
SULT2B1	sulfotransferase family 2B member 1 [Source:HGNC Symbol;Acc:HGNC:11459]	2.5854337	
SMIM1	small integral membrane protein 1 (Vel blood group) [Source:HGNC Symbol;Acc:HGNC:44204]	2.5854337	
SAMD12-AS1	SAMD12 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:30937]	2.5853887	
DUOXA1	dual oxidase maturation factor 1 [Source:HGNC Symbol;Acc:HGNC:26507]	2.5850909	
RPLP0P2	ribosomal protein lateral stalk subunit P0 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:17960]	2.584262	
ABCG1	ATP binding cassette subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:73]	2.582101	
C1S	complement C1s [Source:HGNC Symbol;Acc:HGNC:1247]	2.5812354	
F11R	F11 receptor [Source:HGNC Symbol;Acc:HGNC:14685]	2.577708	
LLGL2	LLGL scribble cell polarity complex component 2 [Source:HGNC Symbol;Acc:HGNC:6629]	2.5775554	
TMEM184A	transmembrane protein 184A [Source:HGNC Symbol;Acc:HGNC:28797]	2.5743446	
GJB3	gap junction protein beta 3 [Source:HGNC Symbol;Acc:HGNC:4285]	2.5676098	
TMPRSS2	transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]	2.5664754	
LTB	lymphotoxin beta [Source:HGNC Symbol;Acc:HGNC:6711]	2.5603316	
DUSP5	dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071]	2.5601652	
TMC5	transmembrane channel like 5 [Source:HGNC Symbol;Acc:HGNC:22999]	2.559617	
SEL1L3	SEL1L family member 3 [Source:HGNC Symbol;Acc:HGNC:29108]	2.5577288	
MTND4P12	MT-ND4 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:42199]	2.5569813	
MTCO3P12	MT-CO3 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:52042]	2.5569813	
GRIN3B	glutamate ionotropic receptor NMDA type subunit 3B [Source:HGNC Symbol;Acc:HGNC:16768]	2.5569813	
KLRB1	killer cell lectin like receptor B1 [Source:HGNC Symbol;Acc:HGNC:6373]	2.5569813	
ISG15	ISG15 ubiquitin like modifier [Source:HGNC Symbol;Acc:HGNC:4053]	2.5549312	
HLA-F	major histocompatibility complex, class I, F [Source:HGNC Symbol;Acc:HGNC:4963]	2.5481737	
TMC8	transmembrane channel like 8 [Source:HGNC Symbol;Acc:HGNC:20474]	2.5477812	
DUSP8	dual specificity phosphatase 8 [Source:HGNC Symbol;Acc:HGNC:3074]	2.5476303	
OASL	2'-5'-oligoadenylate synthetase like [Source:HGNC Symbol;Acc:HGNC:8090]	2.5472713	
SCN3A	sodium voltage-gated channel alpha subunit 3 [Source:HGNC Symbol;Acc:HGNC:10590]	2.5435672	
IFI27	interferon alpha inducible protein 27 [Source:HGNC Symbol;Acc:HGNC:5397]	2.542674	
ACVRL1	activin A receptor like type 1 [Source:HGNC Symbol;Acc:HGNC:175]	2.5329838	
MAOB	monoamine oxidase B [Source:HGNC Symbol;Acc:HGNC:6834]	2.5266557	
KLC3	kinesin light chain 3 [Source:HGNC Symbol;Acc:HGNC:20717]	2.522896	
HEY1	hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880]	2.5201485	
PTGS1	prostaglandin-endoperoxide synthase 1 [Source:HGNC Symbol;Acc:HGNC:9604]	2.5168738	
LINC02324	long intergenic non-protein coding RNA 2324 [Source:HGNC Symbol;Acc:HGNC:53244]	2.5148735	
GRHL3	grainyhead like transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:25839]	2.5103765	
CYSTM1	cysteine rich transmembrane module containing 1 [Source:HGNC Symbol;Acc:HGNC:30239]	2.5065775	
ZNF773	zinc finger protein 773 [Source:HGNC Symbol;Acc:HGNC:30487]	2.5060303	
IRF9	interferon regulatory factor 9 [Source:HGNC Symbol;Acc:HGNC:6131]	2.501248	
TMEM217	transmembrane protein 217 [Source:HGNC Symbol;Acc:HGNC:21238]	2.4927742	
ACTR1AP1	ACTR1A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54703]	2.488215	
COL4A6	collagen type IV alpha 6 chain [Source:HGNC Symbol;Acc:HGNC:2208]	2.486773	
ZDHHC4P1	zinc finger DHHC-type containing 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39443]	2.4828005	
ZMYND15	zinc finger MYND-type containing 15 [Source:HGNC Symbol;Acc:HGNC:20997]	2.4828005	
EPAS1	endothelial PAS domain protein 1 [Source:HGNC Symbol;Acc:HGNC:3374]	2.4818392	
CXCL8	C-X-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:6025]	2.4814525	
LINC00707	long intergenic non-protein coding RNA 707 [Source:HGNC Symbol;Acc:HGNC:44691]	2.4734552	
ABCB11	ATP binding cassette subfamily B member 11 [Source:HGNC Symbol;Acc:HGNC:42]	2.4707022	
CNTNAP1	contactin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:8011]	2.4692612	
MXD1	MAX dimerization protein 1 [Source:HGNC Symbol;Acc:HGNC:6761]	2.4632607	
GPNMB	glycoprotein nmb [Source:HGNC Symbol;Acc:HGNC:4462]	2.4553077	
LZTS3	leucine zipper tumor suppressor family member 3 [Source:HGNC Symbol;Acc:HGNC:30139]	2.4543118	
F10	coagulation factor X [Source:HGNC Symbol;Acc:HGNC:3528]	2.4502854	
IGFN1	immunoglobulin like and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24607]	2.4502854	
AMHR2	anti-Mullerian hormone receptor type 2 [Source:HGNC Symbol;Acc:HGNC:465]	2.4502854	
TRAPPC3L	trafficking protein particle complex 3 like [Source:HGNC Symbol;Acc:HGNC:21090]	2.4502854	
RN7SL393P	RNA, 7SL, cytoplasmic 393, pseudogene [Source:HGNC Symbol;Acc:HGNC:46409]	2.4502854	
ATF4P4	activating transcription factor 4 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:787]	2.4502854	
AC022217.2	novel transcript	2.4502854	
GTF2IRD2P1	GTF2I repeat domain containing 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33127]	2.4502854	
LINC02736	long intergenic non-protein coding RNA 2736 [Source:HGNC Symbol;Acc:HGNC:54253]	2.4502854	
MIR5699	microRNA 5699 [Source:HGNC Symbol;Acc:HGNC:43456]	2.4502854	
PGAM5P1	PGAM family member 5, mitochondrial serine/threonine protein phosphatase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42467]	2.4502854	
C2orf78	chromosome 2 open reading frame 78 [Source:HGNC Symbol;Acc:HGNC:34349]	2.4502854	
OR11M1P	olfactory receptor family 11 subfamily M member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:15333]	2.4502854	
C1orf185	chromosome 1 open reading frame 185 [Source:HGNC Symbol;Acc:HGNC:28096]	2.4502854	
LINC00922	long intergenic non-protein coding RNA 922 [Source:HGNC Symbol;Acc:HGNC:27545]	2.4502854	
RPS25P3	ribosomal protein S25 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:36073]	2.4502854	
ETNPPL	ethanolamine-phosphate phospho-lyase [Source:HGNC Symbol;Acc:HGNC:14404]	2.4502854	
JSRP1	junctional sarcoplasmic reticulum protein 1 [Source:HGNC Symbol;Acc:HGNC:24963]	2.4502854	
HOXB5	homeobox B5 [Source:HGNC Symbol;Acc:HGNC:5116]	2.4502854	
LINC01121	long intergenic non-protein coding RNA 1121 [Source:HGNC Symbol;Acc:HGNC:49266]	2.4502854	
NIPA2P4	NIPA2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:42044]	2.4502854	
OR10A3	olfactory receptor family 10 subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:8162]	2.4502854	
RN7SL753P	RNA, 7SL, cytoplasmic 753, pseudogene [Source:HGNC Symbol;Acc:HGNC:46769]	2.4502854	
IL17C	interleukin 17C [Source:HGNC Symbol;Acc:HGNC:5983]	2.4502854	
SPP1	secreted phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11255]	2.447841	
RNA5SP217	RNA, 5S ribosomal pseudogene 217 [Source:HGNC Symbol;Acc:HGNC:43117]	2.4461322	
TCF3P1	transcription factor 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49742]	2.4461322	
ACE2	angiotensin I converting enzyme 2 [Source:HGNC Symbol;Acc:HGNC:13557]	2.4461322	
MYO1A	myosin IA [Source:HGNC Symbol;Acc:HGNC:7595]	2.4461322	
PPP5D1	PPP5 tetratricopeptide repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:44209]	2.4461322	
POU1F1	POU class 1 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9210]	2.4461322	
RNU6-1225P	RNA, U6 small nuclear 1225, pseudogene [Source:HGNC Symbol;Acc:HGNC:48188]	2.4461322	
H3P42	H3 histone pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:54471]	2.4461322	
MIR2278	microRNA 2278 [Source:HGNC Symbol;Acc:HGNC:37315]	2.4421608	
MIR4664	microRNA 4664 [Source:HGNC Symbol;Acc:HGNC:41777]	2.4390216	
PSG6	pregnancy specific beta-1-glycoprotein 6 [Source:HGNC Symbol;Acc:HGNC:9523]	2.435446	
SLC12A7	solute carrier family 12 member 7 [Source:HGNC Symbol;Acc:HGNC:10915]	2.4332855	
JAK3	Janus kinase 3 [Source:HGNC Symbol;Acc:HGNC:6193]	2.4328265	
ACTBL2	actin beta like 2 [Source:HGNC Symbol;Acc:HGNC:17780]	2.4305713	
ATF3	activating transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:785]	2.4198794	
EPSTI1	epithelial stromal interaction 1 [Source:HGNC Symbol;Acc:HGNC:16465]	2.4144995	
RTN4R	reticulon 4 receptor [Source:HGNC Symbol;Acc:HGNC:18601]	2.4141793	
EMILIN3	elastin microfibril interfacer 3 [Source:HGNC Symbol;Acc:HGNC:16123]	2.4136167	
KDF1	keratinocyte differentiation factor 1 [Source:HGNC Symbol;Acc:HGNC:26624]	2.4091175	
ABCA6	ATP binding cassette subfamily A member 6 [Source:HGNC Symbol;Acc:HGNC:36]	2.4075809	
RAB43	RAB43, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:19983]	2.405871	
ATP6V0D2	ATPase H+ transporting V0 subunit d2 [Source:HGNC Symbol;Acc:HGNC:18266]	2.4051201	
PIFO	primary cilia formation [Source:HGNC Symbol;Acc:HGNC:27009]	2.396288	
TMPRSS7	transmembrane serine protease 7 [Source:HGNC Symbol;Acc:HGNC:30846]	2.396288	
PLA2G4D	phospholipase A2 group IVD [Source:HGNC Symbol;Acc:HGNC:30038]	2.3955631	
LPAR2	lysophosphatidic acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:3168]	2.389857	
TSPAN1	tetraspanin 1 [Source:HGNC Symbol;Acc:HGNC:20657]	2.3895688	
ACOXL-AS1	ACOXL antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41112]	2.3851383	
PRRG2	proline rich and Gla domain 2 [Source:HGNC Symbol;Acc:HGNC:9470]	2.3851361	
TSPEAR-AS1	TSPEAR antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:1271]	2.3851197	
MEF2B	myocyte enhancer factor 2B [Source:HGNC Symbol;Acc:HGNC:6995]	2.3834884	
XDH	xanthine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12805]	2.3832355	
LTBP3	latent transforming growth factor beta binding protein 3 [Source:HGNC Symbol;Acc:HGNC:6716]	2.379557	
RNF43	ring finger protein 43 [Source:HGNC Symbol;Acc:HGNC:18505]	2.3790998	
SLC26A11	solute carrier family 26 member 11 [Source:HGNC Symbol;Acc:HGNC:14471]	2.3766365	
FAM91A2P	family with sequence similarity 91 member A2, pseudogene [Source:HGNC Symbol;Acc:HGNC:51523]	2.3724427	
TNFSF15	TNF superfamily member 15 [Source:HGNC Symbol;Acc:HGNC:11931]	2.3688352	
ETV7	ETS variant transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:18160]	2.3646815	
PCAT1	prostate cancer associated transcript 1 [Source:HGNC Symbol;Acc:HGNC:43022]	2.3631988	
AL596223.1	novel transcript, antisense to HKDC1	2.35801	
RN7SKP71	RN7SK pseudogene 71 [Source:HGNC Symbol;Acc:HGNC:45795]	2.3538513	
AC245100.4	PDE4DIP pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:55097]	2.3524961	
COBL	cordon-bleu WH2 repeat protein [Source:HGNC Symbol;Acc:HGNC:22199]	2.3517597	
CSNK1G2-AS1	CSNK1G2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:28604]	2.350669	
JUNB	JunB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6205]	2.3495007	
ADM	adrenomedullin [Source:HGNC Symbol;Acc:HGNC:259]	2.3494842	
RGS9	regulator of G protein signaling 9 [Source:HGNC Symbol;Acc:HGNC:10004]	2.3475268	
FOXD3	forkhead box D3 [Source:HGNC Symbol;Acc:HGNC:3804]	2.3457017	
MYO15B	myosin XVB [Source:HGNC Symbol;Acc:HGNC:14083]	2.3446515	
MAB21L4	mab-21 like 4 [Source:HGNC Symbol;Acc:HGNC:26216]	2.3399024	
CSGALNACT1	chondroitin sulfate N-acetylgalactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24290]	2.3341565	
KRT15	keratin 15 [Source:HGNC Symbol;Acc:HGNC:6421]	2.3336587	
ZBED2	zinc finger BED-type containing 2 [Source:HGNC Symbol;Acc:HGNC:20710]	2.333159	
CDC42BPG	CDC42 binding protein kinase gamma [Source:HGNC Symbol;Acc:HGNC:29829]	2.331342	
PPP1R1C	protein phosphatase 1 regulatory inhibitor subunit 1C [Source:HGNC Symbol;Acc:HGNC:14940]	2.3274884	
SRP72P1	signal recognition particle 72 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31095]	2.3265126	
HUNK	hormonally up-regulated Neu-associated kinase [Source:HGNC Symbol;Acc:HGNC:13326]	2.3265126	
CKM	creatine kinase, M-type [Source:HGNC Symbol;Acc:HGNC:1994]	2.3265126	
IL23R	interleukin 23 receptor [Source:HGNC Symbol;Acc:HGNC:19100]	2.3265126	
COX6CP16	cytochrome c oxidase subunit 6C pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:49367]	2.3265126	
SLC7A14	solute carrier family 7 member 14 [Source:HGNC Symbol;Acc:HGNC:29326]	2.3265126	
KRT8P32	keratin 8 pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:39866]	2.3265126	
CYP3A51P	cytochrome P450 family 3 subfamily A member 51, pseudogene [Source:HGNC Symbol;Acc:HGNC:42418]	2.3265126	
RSL24D1P11	ribosomal L24 domain containing 1 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:37881]	2.3265126	
PHBP6	prohibitin pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:39285]	2.3265126	
RPL21P39	ribosomal protein L21 pseudogene 39 [Source:HGNC Symbol;Acc:HGNC:36127]	2.3265126	
RNA5SP330	RNA, 5S ribosomal pseudogene 330 [Source:HGNC Symbol;Acc:HGNC:43230]	2.3265126	
RNU6-863P	RNA, U6 small nuclear 863, pseudogene [Source:HGNC Symbol;Acc:HGNC:47826]	2.3265126	
SALL4P5	spalt like transcription factor 4 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39822]	2.3265126	
RNU6-880P	RNA, U6 small nuclear 880, pseudogene [Source:HGNC Symbol;Acc:HGNC:47843]	2.3265126	
COL19A1	collagen type XIX alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2196]	2.3265126	
CIR1P1	CIR1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44011]	2.3265126	
FCRL6	Fc receptor like 6 [Source:HGNC Symbol;Acc:HGNC:31910]	2.3265126	
PLPP7	phospholipid phosphatase 7 (inactive) [Source:HGNC Symbol;Acc:HGNC:28174]	2.3265126	
HLA-DRB9	major histocompatibility complex, class II, DR beta 9 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4957]	2.3265126	
RN7SKP241	RN7SK pseudogene 241 [Source:HGNC Symbol;Acc:HGNC:45965]	2.3265126	
TMEM256P1	transmembrane protein 256 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45087]	2.3265126	
RN7SKP193	RN7SK pseudogene 193 [Source:HGNC Symbol;Acc:HGNC:45917]	2.3265126	
RNA5SP184	RNA, 5S ribosomal pseudogene 184 [Source:HGNC Symbol;Acc:HGNC:43084]	2.3265126	
FAM221B	family with sequence similarity 221 member B [Source:HGNC Symbol;Acc:HGNC:30762]	2.3265126	
RNU6-437P	RNA, U6 small nuclear 437, pseudogene [Source:HGNC Symbol;Acc:HGNC:47400]	2.3265126	
LINC01814	long intergenic non-protein coding RNA 1814 [Source:HGNC Symbol;Acc:HGNC:52618]	2.3265126	
RN7SL73P	RNA, 7SL, cytoplasmic 73, pseudogene [Source:HGNC Symbol;Acc:HGNC:46089]	2.3265126	
LINC01723	long intergenic non-protein coding RNA 1723 [Source:HGNC Symbol;Acc:HGNC:52511]	2.3265126	
PIP	prolactin induced protein [Source:HGNC Symbol;Acc:HGNC:8993]	2.3265126	
VN1R54P	vomeronasal 1 receptor 54 pseudogene [Source:HGNC Symbol;Acc:HGNC:37374]	2.3265126	
RNU11-6P	RNA, U11 small nuclear 6, pseudogene [Source:HGNC Symbol;Acc:HGNC:46946]	2.3265126	
CLCNKA	chloride voltage-gated channel Ka [Source:HGNC Symbol;Acc:HGNC:2026]	2.3265126	
CALHM4	calcium homeostasis modulator family member 4 [Source:HGNC Symbol;Acc:HGNC:21094]	2.3265126	
CALHM6	calcium homeostasis modulator family member 6 [Source:HGNC Symbol;Acc:HGNC:33391]	2.3265126	
LINC01998	long intergenic non-protein coding RNA 1998 [Source:HGNC Symbol;Acc:HGNC:52832]	2.3265126	
LINC01946	long intergenic non-protein coding RNA 1946 [Source:HGNC Symbol;Acc:HGNC:52770]	2.3265126	
HSP90AA5P	heat shock protein 90 alpha family class A member 5, pseudogene [Source:HGNC Symbol;Acc:HGNC:32535]	2.3265126	
PTCHD3P3	patched domain containing 3 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:44947]	2.3265126	
ADAMTS18	ADAM metallopeptidase with thrombospondin type 1 motif 18 [Source:HGNC Symbol;Acc:HGNC:17110]	2.3265126	
LINC00113	long intergenic non-protein coding RNA 113 [Source:HGNC Symbol;Acc:HGNC:1264]	2.3265126	
AL035252.2	novel transcript	2.3265126	
LINC02612	long intergenic non-protein coding RNA 2612 [Source:HGNC Symbol;Acc:HGNC:54067]	2.3265126	
LINC02621	long intergenic non-protein coding RNA 2621 [Source:HGNC Symbol;Acc:HGNC:54098]	2.3265126	
C12orf77	chromosome 12 open reading frame 77 [Source:HGNC Symbol;Acc:HGNC:27282]	2.3265126	
AC087667.1	novel transcript	2.3265126	
GBX1	gastrulation brain homeobox 1 [Source:HGNC Symbol;Acc:HGNC:4185]	2.3265126	
GCM1	glial cells missing transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:4197]	2.3265126	
CNRIP1	cannabinoid receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24546]	2.3265126	
OR1L6	olfactory receptor family 1 subfamily L member 6 [Source:HGNC Symbol;Acc:HGNC:8218]	2.3265126	
OR1Q1	olfactory receptor family 1 subfamily Q member 1 [Source:HGNC Symbol;Acc:HGNC:8223]	2.3265126	
LINC02864	long intergenic non-protein coding RNA 2864 [Source:HGNC Symbol;Acc:HGNC:54480]	2.3265126	
NECAB2	N-terminal EF-hand calcium binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23746]	2.3265126	
UPK1A	uroplakin 1A [Source:HGNC Symbol;Acc:HGNC:12577]	2.3265126	
UPK3A	uroplakin 3A [Source:HGNC Symbol;Acc:HGNC:12580]	2.3265126	
RPL17-C18orf32	RPL17-C18orf32 readthrough [Source:HGNC Symbol;Acc:HGNC:44661]	2.3265126	
IL31	interleukin 31 [Source:HGNC Symbol;Acc:HGNC:19372]	2.3265126	
TMEM265	transmembrane protein 265 [Source:HGNC Symbol;Acc:HGNC:51241]	2.3265126	
SLC12A5-AS1	SLC12A5 and MMP9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53143]	2.3265126	
FAM216B	family with sequence similarity 216 member B [Source:HGNC Symbol;Acc:HGNC:26883]	2.3265126	
LINC02213	long intergenic non-protein coding RNA 2213 [Source:HGNC Symbol;Acc:HGNC:53080]	2.3265126	
TLX2	T cell leukemia homeobox 2 [Source:HGNC Symbol;Acc:HGNC:5057]	2.3265126	
