GO:0070060	'de_novo'_actin_filament_nucleation
GO:0102858	1_18:2_2_18:3_phosphatidylcholine_desaturase_activity
GO:0102656	1_18:2_2_trans_16:1_phosphatidylglycerol_desaturase_activity
GO:0102845	1_18:3_2_16:0_monogalactosyldiacylglycerol_desaturase_activity
GO:0102852	1_18:3_2_16:0_phosphatidylglycerol_desaturase_activity
GO:0102846	1_18:3_2_16:1_monogalactosyldiacylglycerol_desaturase_activity
GO:0102847	1_18:3_2_16:2_monogalactosyldiacylglycerol_desaturase_activity
GO:0102863	1_18:3_2_18:1_phosphatidylcholine_desaturase_activity
GO:0102864	1_18:3_2_18:2_phosphatidylcholine_desaturase_activity
GO:0052740	1_acyl_2_lysophosphatidylserine_acylhydrolase_activity
GO:0102566	1_acyl_dihydroxyacetone_phosphate_reductase_activity
GO:0003841	1_acylglycerol_3_phosphate_o_acyltransferase_activity
GO:0047184	1_acylglycerophosphocholine_o_acyltransferase_activity
GO:0106262	1_acylglycerophosphoethanolamine_o_acyltransferase_activity
GO:0106263	1_acylglycerophosphoserine_o_acyltransferase_activity
GO:0047359	1_alkenyl_2_acylglycerol_choline_phosphotransferase_activity
GO:0047159	1_alkenylglycerophosphocholine_o_acyltransferase_activity
GO:0047166	1_alkenylglycerophosphoethanolamine_o_acyltransferase_activity
GO:0047167	1_alkyl_2_acetylglycerol_o_acyltransferase_activity
GO:0003847	1_alkyl_2_acetylglycerophosphocholine_esterase_activity
GO:0008247	1_alkyl_2_acetylglycerophosphocholine_esterase_complex
GO:0047192	1_alkylglycerophosphocholine_o_acetyltransferase_activity
GO:0047191	1_alkylglycerophosphocholine_o_acyltransferase_activity
GO:0062181	1_alpha,25_dihydroxyvitamin_d3_23_hydroxylase_activity
GO:0030342	1_alpha,25_dihydroxyvitamin_d3_24_hydroxylase_activity
GO:0042218	1_aminocyclopropane_1_carboxylate_biosynthetic_process
GO:0042217	1_aminocyclopropane_1_carboxylate_catabolic_process
GO:0008660	1_aminocyclopropane_1_carboxylate_deaminase_activity
GO:0018871	1_aminocyclopropane_1_carboxylate_metabolic_process
GO:0009815	1_aminocyclopropane_1_carboxylate_oxidase_activity
GO:0016847	1_aminocyclopropane_1_carboxylate_synthase_activity
GO:0071271	1_butanol_biosynthetic_process
GO:0071270	1_butanol_metabolic_process
GO:0018827	1_chloro_2,2_bis(4_chlorophenyl)ethane_dehydrochlorinase_activity
GO:0018497	1_chloro_2,2_bis(4_chlorophenyl)ethane_dehydrogenase_activity
GO:0052603	1_chloro_4_nitrosobenzene_nitroreductase_activity
GO:0102285	1_deoxy_11_oxopentalenate_oxygenase_activity
GO:0052865	1_deoxy_d_xylulose_5_phosphate_biosynthetic_process
GO:0052864	1_deoxy_d_xylulose_5_phosphate_catabolic_process
GO:0052863	1_deoxy_d_xylulose_5_phosphate_metabolic_process
GO:0030604	1_deoxy_d_xylulose_5_phosphate_reductoisomerase_activity
GO:0008661	1_deoxy_d_xylulose_5_phosphate_synthase_activity
GO:0103020	1_deoxy_d_xylulose_kinase_activity
GO:0103053	1_ethyladenine_demethylase_activity
GO:0034787	1_hydro_1,1a_dihydroxy_9_fluorenone_dehydrogenase_activity
GO:0018472	1_hydroxy_2_naphthaldehyde_dehydrogenase_activity
GO:0018582	1_hydroxy_2_naphthoate_1,2_dioxygenase_activity
GO:0018637	1_hydroxy_2_naphthoate_hydroxylase_activity
GO:0018646	1_hydroxy_2_oxolimonene_1,2_monooxygenase_activity
GO:0034871	1_hydroxy_4,4_dimethylpentan_3_one_dehydrogenase_activity
GO:0034933	1_hydroxy_6_methoxypyrene_methyltransferase_activity
GO:0034928	1_hydroxypyrene_6,7_monooxygenase_activity
GO:0034929	1_hydroxypyrene_7,8_monooxygenase_activity
GO:0034931	1_hydroxypyrene_methyltransferase_activity
GO:0034930	1_hydroxypyrene_sulfotransferase_activity
GO:0018608	1_indanone_dioxygenase_activity
GO:0018607	1_indanone_monooxygenase_activity
GO:0034932	1_methoxypyrene_6,7_monooxygenase_activity
GO:0047518	1_methyladenosine_nucleosidase_activity
GO:0080179	1_methylguanosine_metabolic_process
GO:0034534	1_methylnaphthalene_hydroxylase_activity
GO:0102795	1_naphthaldehyde:oxygen_oxidoreductase_activity
GO:0034525	1_naphthaldehyde_dehydrogenase_activity
GO:0034521	1_naphthoic_acid_dioxygenase_activity
GO:0034565	1_nitro_1,2_dihydro_1,3,5_triazine_hydrolase_activity
GO:0018731	1_oxa_2_oxocycloheptane_lactonase_activity
GO:0102235	1_penten_3_one_reductase_activity
GO:0018716	1_phenanthrol_glycosyltransferase_activity
GO:0018707	1_phenanthrol_methyltransferase_activity
GO:0018722	1_phenanthrol_sulfotransferase_activity
GO:0018449	1_phenylethanol_dehydrogenase_activity
GO:1903102	1_phosphatidyl_1d_myo_inositol_3,5_bisphosphate_biosynthetic_process
GO:1903101	1_phosphatidyl_1d_myo_inositol_3,5_bisphosphate_catabolic_process
GO:1903100	1_phosphatidyl_1d_myo_inositol_3,5_bisphosphate_metabolic_process
GO:1902635	1_phosphatidyl_1d_myo_inositol_4,5_bisphosphate_biosynthetic_process
GO:1902634	1_phosphatidyl_1d_myo_inositol_4,5_bisphosphate_catabolic_process
GO:1902633	1_phosphatidyl_1d_myo_inositol_4,5_bisphosphate_metabolic_process
GO:0016303	1_phosphatidylinositol_3_kinase_activity
GO:0046935	1_phosphatidylinositol_3_kinase_regulator_activity
GO:0052811	1_phosphatidylinositol_3_phosphate_4_kinase_activity
GO:0000285	1_phosphatidylinositol_3_phosphate_5_kinase_activity
GO:0098744	1_phosphatidylinositol_4_kinase_activator_activity
GO:0004430	1_phosphatidylinositol_4_kinase_activity
GO:0035005	1_phosphatidylinositol_4_phosphate_3_kinase_activity
GO:0016308	1_phosphatidylinositol_4_phosphate_5_kinase_activity
GO:0052810	1_phosphatidylinositol_5_kinase_activity
GO:0016309	1_phosphatidylinositol_5_phosphate_4_kinase_activity
GO:0005545	1_phosphatidylinositol_binding
GO:0008662	1_phosphofructokinase_activity
GO:0047425	1_pyrroline_4_hydroxy_2_carboxylate_deaminase_activity
GO:0003842	1_pyrroline_5_carboxylate_dehydrogenase_activity
GO:0033737	1_pyrroline_dehydrogenase_activity
GO:1902821	1_undecene_biosynthetic_process
GO:1902820	1_undecene_metabolic_process
GO:0047311	1d_1_guanidino_3_amino_1,3_dideoxy_scyllo_inositol_transaminase_activity
GO:0008663	2',3'_cyclic_nucleotide_2'_phosphodiesterase_activity
GO:0004113	2',3'_cyclic_nucleotide_3'_phosphodiesterase_activity
GO:0098546	2',5_3',5'_cyclic_gmp_amp_binding
GO:0102891	2'4'6'34_pentahydroxychalcone_4'_o_glucosyltransferase_activity
GO:0019361	2'_(5''_triphosphoribosyl)_3'_dephospho_coa_biosynthetic_process
GO:0046432	2'_(5''_triphosphoribosyl)_3'_dephospho_coa_metabolic_process
GO:0001730	2'_5'_oligoadenylate_synthetase_activity
GO:0008664	2'_5'_rna_ligase_activity
GO:0018561	2'_aminobiphenyl_2,3_diol_1,2_dioxygenase_activity
GO:0046936	2'_deoxyadenosine_deaminase_activity
GO:0030591	2'_deoxyguanosine_dna_adp_ribosyltransferase_activity
GO:0033760	2'_deoxymugineic_acid_2'_dioxygenase_activity
GO:0052860	2'_deoxymugineic_acid_3_dioxygenase_activity
GO:0009265	2'_deoxyribonucleotide_biosynthetic_process
GO:0009394	2'_deoxyribonucleotide_metabolic_process
GO:0018740	2'_hydroxybiphenyl_2_sulfinate_desulfinase_activity
GO:0047525	2'_hydroxydaidzein_reductase_activity
GO:0047526	2'_hydroxyisoflavone_reductase_activity
GO:0018556	2,2',3_trihydroxybiphenyl_dioxygenase_activity
GO:0102325	2,2',3_trihydroxybiphenyl_monooxygenase_activity
GO:0102321	2,2'_hydroxybiphenyl_monooxygenase_activity
GO:0034562	2,2_bis(4_hydroxyphenyl)_1_propanol_hydroxylase_activity
GO:0047432	2,2_dialkylglycine_decarboxylase_(pyruvate)_activity
GO:0008666	2,3,4,5_tetrahydropyridine_2,6_dicarboxylate_n_succinyltransferase_activity
GO:0034879	2,3,6_trihydroxyisonicotinate_decarboxylase_activity
GO:0034563	2,3_bis(4_hydroxyphenyl)_1,2_propanediol_dioxygenase_activity
GO:0046538	2,3_bisphosphoglycerate_dependent_phosphoglycerate_mutase_activity
GO:0046537	2,3_bisphosphoglycerate_independent_phosphoglycerate_mutase_activity
GO:0047189	2,3_diaminopropionate_n_oxalyltransferase_activity
GO:0008667	2,3_dihydro_2,3_dihydroxybenzoate_dehydrogenase_activity
GO:0034788	2,3_dihydroxy_2'_carboxybiphenyl_1,2_dioxygenase_activity
GO:0018511	2,3_dihydroxy_2,3_dihydro_p_cumate_dehydrogenase_activity
GO:0018498	2,3_dihydroxy_2,3_dihydro_phenylpropionate_dehydrogenase_activity
GO:0018542	2,3_dihydroxy_ddt_1,2_dioxygenase_activity
GO:0018563	2,3_dihydroxy_ethylbenzene_1,2_dioxygenase_activity
GO:0018571	2,3_dihydroxy_p_cumate_dioxygenase_activity
GO:0047072	2,3_dihydroxybenzoate_2,3_dioxygenase_activity
GO:0045133	2,3_dihydroxybenzoate_3,4_dioxygenase_activity
GO:0047527	2,3_dihydroxybenzoate_serine_ligase_activity
GO:0043898	2,3_dihydroxybiphenyl_1,2_dioxygenase_activity
GO:0034955	2,3_dihydroxydiphenyl_ether_dioxygenase_activity
GO:0047528	2,3_dihydroxyindole_2,3_dioxygenase_activity
GO:0043715	2,3_diketo_5_methylthiopentyl_1_phosphate_enolase_activity
GO:0047529	2,3_dimethylmalate_lyase_activity
GO:0047073	2,4'_dihydroxyacetophenone_dioxygenase_activity
GO:0034863	2,4,4_trimethyl_1_pentanol_dehydrogenase_activity
GO:0034868	2,4,4_trimethyl_3_hydroxypentanoyl_coa_dehydrogenase_activity
GO:0034853	2,4,4_trimethyl_3_oxopentanoate_decarboxylase_activity
GO:0034851	2,4,4_trimethyl_3_oxopentanoyl_coa_2_c_propanoyl_transferase_activity
GO:0034869	2,4,4_trimethyl_3_oxopentanoyl_coa_thioesterase_activity
GO:0034867	2,4,4_trimethylpent_2_enoyl_coa_hydratase_activity
GO:0034864	2,4,4_trimethylpentanal_dehydrogenase_activity
GO:0034865	2,4,4_trimethylpentanoate_coa_ligase_activity
GO:0034866	2,4,4_trimethylpentanoyl_coa_dehydrogenase_activity
GO:0046228	2,4,5_trichlorophenoxyacetic_acid_catabolic_process
GO:0018980	2,4,5_trichlorophenoxyacetic_acid_metabolic_process
GO:0018584	2,4,5_trichlorophenoxyacetic_acid_oxygenase_activity
GO:0046256	2,4,6_trinitrotoluene_catabolic_process
GO:0018974	2,4,6_trinitrotoluene_metabolic_process
GO:0047530	2,4_diaminopentanoate_dehydrogenase_activity
GO:0034546	2,4_dichloroaniline_reductive_dehalogenase_activity
GO:0046298	2,4_dichlorobenzoate_catabolic_process
GO:0018857	2,4_dichlorobenzoate_coa_ligase_activity
GO:0018898	2,4_dichlorobenzoate_metabolic_process
GO:0018516	2,4_dichlorobenzoyl_coa_reductase_activity
GO:0018666	2,4_dichlorophenol_6_monooxygenase_activity
GO:0018602	2,4_dichlorophenoxyacetate_alpha_ketoglutarate_dioxygenase_activity
GO:0018703	2,4_dichlorophenoxyacetate_dehalogenase_activity
GO:0046300	2,4_dichlorophenoxyacetic_acid_catabolic_process
GO:0018901	2,4_dichlorophenoxyacetic_acid_metabolic_process
GO:0008670	2,4_dienoyl_coa_reductase_(nadph)_activity
GO:0018758	2,4_dihydroxy_6_(n'_ethyl)amino_1,3,5_triazine_aminohydrolase_activity
GO:0047254	2,4_dihydroxy_7_methoxy_2h_1,4_benzoxazin_3(4h)_one_2_d_glucosyltransferase_activity
GO:0018802	2,4_dihydroxyhept_2_ene_1,7_dioate_aldolase_activity
GO:0034801	2,4_dinitrocyclohexanone_hydrolase_activity
GO:0102477	2,5,7_trihydroxyflavanone_6c_glucoside_dehydratase_activity
GO:0102156	2,5_dhba_udp_glucosyltransferase_activity
GO:0043723	2,5_diamino_6_ribitylamino_4(3h)_pyrimidinone_5'_phosphate_deaminase_activity
GO:0047531	2,5_diaminovalerate_transaminase_activity
GO:0018502	2,5_dichloro_2,5_cyclohexadiene_1,4_diol_dehydrogenase_activity
GO:0018701	2,5_dichlorohydroquinone_reductive_dehalogenase_activity
GO:0050580	2,5_didehydrogluconate_reductase_activity
GO:0047075	2,5_dihydroxypyridine_5,6_dioxygenase_activity
GO:0051166	2,5_dihydroxypyridine_catabolic_process
GO:0019508	2,5_dihydroxypyridine_catabolic_process_to_fumarate
GO:0051165	2,5_dihydroxypyridine_metabolic_process
GO:0047532	2,5_dioxopiperazine_hydrolase_activity
GO:0044104	2,5_dioxovalerate_dehydrogenase_(nad+)_activity
GO:0047533	2,5_dioxovalerate_dehydrogenase_(nadp+)_activity
GO:0033912	2,6_beta_fructan_6_levanbiohydrolase_activity
GO:0018574	2,6_dichloro_p_hydroquinone_1,2_dioxygenase_activity
GO:0034862	2,6_dihydroxybenzothiazole_monooxygenase_activity
GO:0018496	2,6_dihydroxycyclohexane_1_carboxyl_coa_dehydrogenase_activity
GO:0034948	2,6_dihydroxypseudooxynicotine_hydrolase_activity
GO:0018663	2,6_dihydroxypyridine_3_monooxygenase_activity
GO:0034945	2,6_dimethyl_5_methylene_3_oxo_heptanoyl_coa_c_acetyltransferase_activity
GO:0018774	2,6_dioxo_6_phenylhexa_3_enoate_hydrolase_activity
GO:0102670	2,7,4'_trihydroxyisoflavanone_4'_o_methyltransferase_activity
GO:0097259	20_aldehyde_leukotriene_b4_20_monooxygenase_activity
GO:0097258	20_hydroxy_leukotriene_b4_omega_oxidase_activity
GO:1903877	21_deoxycortisol_binding
GO:0034583	21u_rna_binding
GO:0034586	21u_rna_catabolic_process
GO:0034585	21u_rna_metabolic_process
GO:0102678	22_alpha_hydroxy_campest_4_en_3_one,nadph:steroid_5alpha_reductase_activity
GO:0052907	23s_rrna_(adenine(1618)_n(6))_methyltransferase_activity
GO:0036307	23s_rrna_(adenine(2030)_n(6))_methyltransferase_activity
GO:0052910	23s_rrna_(adenine(2085)_n(6))_dimethyltransferase_activity
GO:0052916	23s_rrna_(guanine(1835)_n(2))_methyltransferase_activity
GO:0052915	23s_rrna_(guanine(2445)_n(2))_methyltransferase_activity
GO:0052911	23s_rrna_(guanine(745)_n(1))_methyltransferase_activity
GO:0052912	23s_rrna_(guanine(748)_n(1))_methyltransferase_activity
GO:0102868	24_epi_campsterol_desaturase_activity
GO:0102179	24_ethylidenelophenol_4alpha_methyl_oxidase_activity
GO:0033782	24_hydroxycholesterol_7alpha_hydroxylase_activity
GO:0102725	24_methyldesmosterol_reductase_activity
GO:0102173	24_methylenecycloartanol_4alpha_methyl_oxidase_activity
GO:0102177	24_methylenelophenol_methyl_oxidase_activity
GO:0030797	24_methylenesterol_c_methyltransferase_activity
GO:0062180	25_hydroxycholecalciferol_23_hydroxylase_activity
GO:0008403	25_hydroxycholecalciferol_24_hydroxylase_activity
GO:0033783	25_hydroxycholesterol_7alpha_hydroxylase_activity
GO:0047092	27_hydroxycholesterol_7_alpha_monooxygenase_activity
GO:0010177	2_(2'_methylthio)ethylmalate_synthase_activity
GO:0103079	2_(3'_methylthio)propylmalate_synthase_activity
GO:0090560	2_(3_amino_3_carboxypropyl)histidine_synthase_activity
GO:0103082	2_(4'_methylthio)butylmalate_synthase_activity
GO:0103085	2_(5'_methylthio)pentylmalate_synthase_activity
GO:0103088	2_(6'_methylthio)hexylmalate_synthase_activity
GO:0103091	2_(7'_methylthio)heptylmalate_synthase_activity
GO:0047411	2_(acetamidomethylene)succinate_hydrolase_activity
GO:0047414	2_(hydroxymethyl)_3_(acetamidomethylene)succinate_hydrolase_activity
GO:0034857	2_(methylthio)benzothiazole_monooxygenase_activity
GO:0050574	2_(r)_hydroxypropyl_com_dehydrogenase_activity
GO:0050575	2_(s)_hydroxypropyl_com_dehydrogenase_activity
GO:0102277	2_acetamido_4_o_(2_amino_2_deoxy_beta_d_glucopyranosyl)_2_deoxy_d_glucose_exo_beta_d_glucosaminidase_activity
GO:0047534	2_acetolactate_mutase_activity
GO:0047144	2_acylglycerol_3_phosphate_o_acyltransferase_activity
GO:0003846	2_acylglycerol_o_acyltransferase_activity
GO:0047190	2_acylglycerophosphocholine_o_acyltransferase_activity
GO:0035798	2_alkenal_reductase_(nadp+)_activity
GO:0032440	2_alkenal_reductase_[nad(p)+]_activity
GO:0047535	2_alkyn_1_ol_dehydrogenase_activity
GO:0050642	2_alpha_hydroxytaxane_2_o_benzoyltransferase_activity
GO:0102367	2_alpha_hydroxytaxusin_7_beta_hydroxylase_activity
GO:0003848	2_amino_4_hydroxy_6_hydroxymethyldihydropteridine_diphosphokinase_activity
GO:0043729	2_amino_5_formylamino_6_(5_phosphoribosylamino)pyrimidin_4(3h)_one_formate_lyase_activity
GO:0047536	2_aminoadipate_transaminase_activity
GO:0018627	2_aminobenzenesulfonate_2,3_dioxygenase_activity
GO:0046230	2_aminobenzenesulfonate_catabolic_process
GO:0019490	2_aminobenzenesulfonate_desulfonation
GO:0018868	2_aminobenzenesulfonate_metabolic_process
GO:0018526	2_aminobenzoyl_coa_reductase_activity
GO:0033226	2_aminoethylphosphonate_binding
GO:0019635	2_aminoethylphosphonate_catabolic_process
GO:0046433	2_aminoethylphosphonate_metabolic_process
GO:0047304	2_aminoethylphosphonate_pyruvate_transaminase_activity
GO:0033223	2_aminoethylphosphonate_transport
GO:0047463	2_aminohexano_6_lactam_racemase_activity
GO:0047537	2_aminohexanoate_transaminase_activity
GO:0050540	2_aminomuconate_deaminase_activity
GO:0018573	2_aminophenol_1,6_dioxygenase_activity
GO:0018486	2_butanone_oxidase_activity
GO:0102980	2_butyl_4_hydroxy_5_methyl_3(2h)_furanoneoxidoreductase_activity
GO:0008685	2_c_methyl_d_erythritol_2,4_cyclodiphosphate_synthase_activity
GO:0050518	2_c_methyl_d_erythritol_4_phosphate_cytidylyltransferase_activity
GO:0034528	2_carboxy_2_hydroxy_8_carboxychromene_isomerase_activity
GO:0047538	2_carboxy_d_arabinitol_1_phosphatase_activity
GO:0018474	2_carboxybenzaldehyde_dehydrogenase_activity
GO:0102702	2_carene_synthase_activity
GO:0047466	2_chloro_4_carboxymethylenebut_2_en_1,4_olide_isomerase_activity
GO:0018755	2_chloro_4_hydroxy_6_amino_1,3,5_triazine_aminohydrolase_activity
GO:0034908	2_chloro_n_isopropylacetanilide_1,2_dioxygenase_activity
GO:0046302	2_chloro_n_isopropylacetanilide_catabolic_process
GO:0018889	2_chloro_n_isopropylacetanilide_metabolic_process
GO:0018700	2_chloro_n_isopropylacetanilide_reductive_dehalogenase_activity
GO:0102523	2_chloroacrylate_reductase_activity
GO:0018626	2_chlorobenzoate_1,2_dioxygenase_activity
GO:0052936	2_chloroethanol:cytochrome_c_oxidoreductase_activity
GO:0052932	2_chloroethanol_cytochrome_c_oxidoreductase_activity
GO:0102059	2_cis,6_cis_farnesyl_pyrophosphate_synthase_activity
GO:0047212	2_coumarate_o_beta_glucosyltransferase_activity
GO:0047788	2_coumarate_reductase_activity
GO:0043430	2_decaprenyl_6_methoxy_1,4_benzoquinone_methyltransferase_activity
GO:0008674	2_dehydro_3_deoxy_6_phosphogalactonate_aldolase_activity
GO:0047001	2_dehydro_3_deoxy_d_gluconate_5_dehydrogenase_activity
GO:0047000	2_dehydro_3_deoxy_d_gluconate_6_dehydrogenase_activity
GO:0061677	2_dehydro_3_deoxy_d_gluconate_aldolase_activity
GO:1901274	2_dehydro_3_deoxy_d_gluconic_acid_biosynthetic_process
GO:1901273	2_dehydro_3_deoxy_d_gluconic_acid_catabolic_process
GO:1901272	2_dehydro_3_deoxy_d_gluconic_acid_metabolic_process
GO:0047440	2_dehydro_3_deoxy_d_pentonate_aldolase_activity
GO:0047449	2_dehydro_3_deoxy_l_arabinonate_dehydratase_activity
GO:0047438	2_dehydro_3_deoxy_l_pentonate_aldolase_activity
GO:0008675	2_dehydro_3_deoxy_phosphogluconate_aldolase_activity
GO:0008671	2_dehydro_3_deoxygalactonokinase_activity
GO:0008672	2_dehydro_3_deoxyglucarate_aldolase_activity
GO:0008673	2_dehydro_3_deoxygluconokinase_activity
GO:0008677	2_dehydropantoate_2_reductase_activity
GO:0050013	2_dehydropantoate_aldolase_activity
GO:0047011	2_dehydropantolactone_reductase_(a_specific)_activity
GO:0019141	2_dehydropantolactone_reductase_(b_specific)_activity
GO:0036441	2_dehydropantolactone_reductase_activity
GO:0008678	2_deoxy_d_gluconate_3_dehydrogenase_activity
GO:0003850	2_deoxyglucose_6_phosphatase_activity
GO:0047539	2_deoxyglucosidase_activity
GO:0006016	2_deoxyribose_1_phosphate_biosynthetic_process
GO:0006018	2_deoxyribose_1_phosphate_catabolic_process
GO:0046384	2_deoxyribose_1_phosphate_metabolic_process
GO:1901744	2_deoxystreptamine_biosynthetic_process
GO:1901743	2_deoxystreptamine_catabolic_process
GO:0102318	2_deoxystreptamine_glucosyltransferase_activity
GO:1901742	2_deoxystreptamine_metabolic_process
GO:0102319	2_deoxystreptamine_n_acetyl_d_glucosaminyltransferase_activity
GO:0036354	2_desacetyl_2_hydroxyethyl_bacteriochlorophyllide_a_dehydrogenase_activity
GO:0047540	2_enoate_reductase_activity
GO:0050438	2_ethylmalate_synthase_activity
GO:0047541	2_furoate_coa_ligase_activity
GO:0047542	2_furoyl_coa_dehydrogenase_activity
GO:0033976	2_haloacid_dehalogenase_(configuration_inverting)_activity
GO:0033977	2_haloacid_dehalogenase_(configuration_retaining)_activity
GO:0043428	2_heptaprenyl_6_methoxy_1,4_benzoquinone_methyltransferase_activity
GO:0102164	2_heptyl_3_hydroxy_4(1h)_quinolone_synthase_activity
GO:0047543	2_hexadecenal_reductase_activity
GO:0043334	2_hexaprenyl_6_methoxy_1,4_benzoquinone_methyltransferase_activity
GO:0050625	2_hydroxy_1,4_benzoquinone_reductase_activity
GO:0036193	2_hydroxy_1,4_benzoxazin_3_one_monooxygenase_activity
GO:0018795	2_hydroxy_2_methyl_1,3_dicarbonate_decarboxylase_activity
GO:0018837	2_hydroxy_2h_benzo[h]chromene_2_carboxylate_isomerase_activity
GO:0018791	2_hydroxy_3_carboxy_6_oxo_7_methylocta_2,4_dienoate_decarboxylase_activity
GO:0034529	2_hydroxy_3_carboxy_benzalpyruvate_hydratase_aldolase_activity
GO:0043716	2_hydroxy_3_keto_5_methylthiopentenyl_1_phosphate_phosphatase_activity
GO:0103071	2_hydroxy_3_methyl_branched_2,3,4_saturated_fatty_acyl_coa_lyase_activity
GO:0034537	2_hydroxy_3_methylbenzalpyruvate_hydratase_aldolase_activity
GO:0106360	2_hydroxy_3_methylhexadecanoyl_coa_lyase_activity
GO:0050439	2_hydroxy_3_oxoadipate_synthase_activity
GO:0008679	2_hydroxy_3_oxopropionate_reductase_activity
GO:0034531	2_hydroxy_4_hydroxymethylbenzalpyruvate_hydratase_aldolase_activity
GO:0034778	2_hydroxy_4_isopropenylcyclohexane_1_carboxyl_coa_dehydrogenase_activity
GO:0102139	2_hydroxy_6_oxo_6_(2'_aminophenyl)_hexa_2,4dienoate_hydrolase_activity
GO:0018768	2_hydroxy_6_oxo_6_(2'_aminophenyl)hexa_2,4_dienoate_hydrolase_activity
