NAME	TITLE	SCORE	
PKP3	plakophilin 3 [Source:HGNC Symbol;Acc:HGNC:9025]	2.6082582	
CSF1	colony stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:2432]	2.596877	
LINC00239	long intergenic non-protein coding RNA 239 [Source:HGNC Symbol;Acc:HGNC:20119]	2.5901077	
AP001993.1	novel transcript	2.5901077	
TREHP1	trehalase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51907]	2.5901077	
MIA-RAB4B	MIA-RAB4B readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:48352]	2.5901077	
FBXO36-IT1	FBXO36 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41489]	2.5901077	
RAB27B	RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]	2.579345	
IHH	Indian hedgehog signaling molecule [Source:HGNC Symbol;Acc:HGNC:5956]	2.5721536	
RSAD2	radical S-adenosyl methionine domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30908]	2.569964	
ATG9B	autophagy related 9B [Source:HGNC Symbol;Acc:HGNC:21899]	2.5697885	
TGFBR3	transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]	2.566805	
AKIRIN1P2	akirin 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:50797]	2.5636928	
MIR3929	microRNA 3929 [Source:HGNC Symbol;Acc:HGNC:38945]	2.5636928	
HYAL4	hyaluronidase 4 [Source:HGNC Symbol;Acc:HGNC:5323]	2.561719	
CD38	CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667]	2.560105	
FHDC1	FH2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29363]	2.5584998	
BIRC3	baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]	2.5557983	
COL4A4	collagen type IV alpha 4 chain [Source:HGNC Symbol;Acc:HGNC:2206]	2.5503423	
TTYH2	tweety family member 2 [Source:HGNC Symbol;Acc:HGNC:13877]	2.5484674	
CDKN1C	cyclin dependent kinase inhibitor 1C [Source:HGNC Symbol;Acc:HGNC:1786]	2.5368288	
AIF1L	allograft inflammatory factor 1 like [Source:HGNC Symbol;Acc:HGNC:28904]	2.5365162	
SEMA3F	semaphorin 3F [Source:HGNC Symbol;Acc:HGNC:10728]	2.5259166	
C17orf107	chromosome 17 open reading frame 107 [Source:HGNC Symbol;Acc:HGNC:37238]	2.5248597	
SLC1A7	solute carrier family 1 member 7 [Source:HGNC Symbol;Acc:HGNC:10945]	2.5162458	
FGD4	FYVE, RhoGEF and PH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19125]	2.511322	
ACTBL2	actin beta like 2 [Source:HGNC Symbol;Acc:HGNC:17780]	2.5086935	
SYNPO	synaptopodin [Source:HGNC Symbol;Acc:HGNC:30672]	2.506356	
FRK	fyn related Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3955]	2.504303	
SPINT1-AS1	SPINT1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53162]	2.5038865	
LINC01559	long intergenic non-protein coding RNA 1559 [Source:HGNC Symbol;Acc:HGNC:26598]	2.4997995	
PCDH7	protocadherin 7 [Source:HGNC Symbol;Acc:HGNC:8659]	2.4959202	
FAM83B	family with sequence similarity 83 member B [Source:HGNC Symbol;Acc:HGNC:21357]	2.4924927	
SLC16A14	solute carrier family 16 member 14 [Source:HGNC Symbol;Acc:HGNC:26417]	2.49137	
LINC02802	long intergenic non-protein coding RNA 2802 [Source:HGNC Symbol;Acc:HGNC:54326]	2.4863698	
RNF223	ring finger protein 223 [Source:HGNC Symbol;Acc:HGNC:40020]	2.4863698	
STRA6	signaling receptor and transporter of retinol STRA6 [Source:HGNC Symbol;Acc:HGNC:30650]	2.4858637	
ASS1	argininosuccinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:758]	2.483314	
IGFL4	IGF like family member 4 [Source:HGNC Symbol;Acc:HGNC:32931]	2.4814806	
ID4	inhibitor of DNA binding 4, HLH protein [Source:HGNC Symbol;Acc:HGNC:5363]	2.4794164	
CYSTM1	cysteine rich transmembrane module containing 1 [Source:HGNC Symbol;Acc:HGNC:30239]	2.4769127	
TNFRSF11B	TNF receptor superfamily member 11b [Source:HGNC Symbol;Acc:HGNC:11909]	2.475363	
EPHB3	EPH receptor B3 [Source:HGNC Symbol;Acc:HGNC:3394]	2.4728703	
PLEKHS1	pleckstrin homology domain containing S1 [Source:HGNC Symbol;Acc:HGNC:26285]	2.4664826	
ITIH6	inter-alpha-trypsin inhibitor heavy chain family member 6 [Source:HGNC Symbol;Acc:HGNC:28907]	2.4631746	
OTOGL	otogelin like [Source:HGNC Symbol;Acc:HGNC:26901]	2.4597194	
MACC1	MET transcriptional regulator MACC1 [Source:HGNC Symbol;Acc:HGNC:30215]	2.458529	
F11R	F11 receptor [Source:HGNC Symbol;Acc:HGNC:14685]	2.4543412	
AQP3	aquaporin 3 (Gill blood group) [Source:HGNC Symbol;Acc:HGNC:636]	2.4508116	
CXCL16	C-X-C motif chemokine ligand 16 [Source:HGNC Symbol;Acc:HGNC:16642]	2.4477696	
HID1	HID1 domain containing [Source:HGNC Symbol;Acc:HGNC:15736]	2.4466622	
MAP7	microtubule associated protein 7 [Source:HGNC Symbol;Acc:HGNC:6869]	2.4301426	
KLC3	kinesin light chain 3 [Source:HGNC Symbol;Acc:HGNC:20717]	2.430119	
KRT14	keratin 14 [Source:HGNC Symbol;Acc:HGNC:6416]	2.4249291	
STRC	stereocilin [Source:HGNC Symbol;Acc:HGNC:16035]	2.4227302	
CASP4LP	caspase 4 like, pseudogene [Source:HGNC Symbol;Acc:HGNC:53657]	2.4227302	
CD24P1	CD24 molecule pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:1646]	2.4227302	
CD24P2	CD24 molecule pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:1647]	2.4227302	
CKM	creatine kinase, M-type [Source:HGNC Symbol;Acc:HGNC:1994]	2.4227302	
SELENOKP1	selenoprotein K pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:53724]	2.4227302	
RN7SL581P	RNA, 7SL, cytoplasmic 581, pseudogene [Source:HGNC Symbol;Acc:HGNC:46597]	2.4227302	
ABCB10P3	ABCB10 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:31129]	2.4227302	
RPL3L	ribosomal protein L3 like [Source:HGNC Symbol;Acc:HGNC:10351]	2.4227302	
F10	coagulation factor X [Source:HGNC Symbol;Acc:HGNC:3528]	2.4227302	
IGFL2	IGF like family member 2 [Source:HGNC Symbol;Acc:HGNC:32929]	2.4227302	
FGB	fibrinogen beta chain [Source:HGNC Symbol;Acc:HGNC:3662]	2.4227302	
FGA	fibrinogen alpha chain [Source:HGNC Symbol;Acc:HGNC:3661]	2.4227302	
FGG	fibrinogen gamma chain [Source:HGNC Symbol;Acc:HGNC:3694]	2.4227302	
RPL21P11	ribosomal protein L21 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:19800]	2.4227302	
RPL21P40	ribosomal protein L21 pseudogene 40 [Source:HGNC Symbol;Acc:HGNC:36189]	2.4227302	
GFY	golgi associated olfactory signaling regulator [Source:HGNC Symbol;Acc:HGNC:44663]	2.4227302	
CASC23	cancer susceptibility 23 [Source:HGNC Symbol;Acc:HGNC:50865]	2.4227302	
PTBP1P	polypyrimidine tract binding protein 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:20030]	2.4227302	
HGF	hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893]	2.4227302	
RN7SL784P	RNA, 7SL, cytoplasmic 784, pseudogene [Source:HGNC Symbol;Acc:HGNC:46800]	2.4227302	
GPR25	G protein-coupled receptor 25 [Source:HGNC Symbol;Acc:HGNC:4480]	2.4227302	
RNU6-892P	RNA, U6 small nuclear 892, pseudogene [Source:HGNC Symbol;Acc:HGNC:47855]	2.4227302	
BPIFA2	BPI fold containing family A member 2 [Source:HGNC Symbol;Acc:HGNC:16203]	2.4227302	
TLCD3B	TLC domain containing 3B [Source:HGNC Symbol;Acc:HGNC:25295]	2.4227302	
COL19A1	collagen type XIX alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2196]	2.4227302	
RNU6ATAC39P	RNA, U6atac small nuclear 39, pseudogene [Source:HGNC Symbol;Acc:HGNC:46938]	2.4227302	
SERPINB3	serpin family B member 3 [Source:HGNC Symbol;Acc:HGNC:10569]	2.4227302	
NOL8P1	nucleolar protein 8 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49557]	2.4227302	
HLA-DRB9	major histocompatibility complex, class II, DR beta 9 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4957]	2.4227302	
FAM9C	family with sequence similarity 9 member C [Source:HGNC Symbol;Acc:HGNC:18405]	2.4227302	
RN7SL393P	RNA, 7SL, cytoplasmic 393, pseudogene [Source:HGNC Symbol;Acc:HGNC:46409]	2.4227302	
AP003071.2	novel transcript	2.4227302	
MLNR	motilin receptor [Source:HGNC Symbol;Acc:HGNC:4495]	2.4227302	
CDH16	cadherin 16 [Source:HGNC Symbol;Acc:HGNC:1755]	2.4227302	
ANKRD20A18P	ankyrin repeat domain 20 family member A18, pseudogene [Source:HGNC Symbol;Acc:HGNC:23756]	2.4227302	
ANKRD20A19P	ankyrin repeat domain 20 family member A19, pseudogene [Source:HGNC Symbol;Acc:HGNC:42737]	2.4227302	
MIR193B	microRNA 193b [Source:HGNC Symbol;Acc:HGNC:32087]	2.4227302	
EEF1B2P2	eukaryotic translation elongation factor 1 beta 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:3209]	2.4227302	
NTM	neurotrimin [Source:HGNC Symbol;Acc:HGNC:17941]	2.4227302	
LINC01857	long intergenic non-protein coding RNA 1857 [Source:HGNC Symbol;Acc:HGNC:52673]	2.4227302	
OMP	olfactory marker protein [Source:HGNC Symbol;Acc:HGNC:8136]	2.4227302	
UMLILO	upstream master lncRNA of the inflammatory chemokine locus [Source:HGNC Symbol;Acc:HGNC:51824]	2.4227302	
LINC01796	long intergenic non-protein coding RNA 1796 [Source:HGNC Symbol;Acc:HGNC:52586]	2.4227302	
VN1R51P	vomeronasal 1 receptor 51 pseudogene [Source:HGNC Symbol;Acc:HGNC:37371]	2.4227302	
RNU11-6P	RNA, U11 small nuclear 6, pseudogene [Source:HGNC Symbol;Acc:HGNC:46946]	2.4227302	
FASLG	Fas ligand [Source:HGNC Symbol;Acc:HGNC:11936]	2.4227302	
OR7E21P	olfactory receptor family 7 subfamily E member 21 pseudogene [Source:HGNC Symbol;Acc:HGNC:8393]	2.4227302	
SCN4B	sodium voltage-gated channel beta subunit 4 [Source:HGNC Symbol;Acc:HGNC:10592]	2.4227302	
PTPRN2-AS1	PTPRN2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40488]	2.4227302	
KLK3	kallikrein related peptidase 3 [Source:HGNC Symbol;Acc:HGNC:6364]	2.4227302	
LINC02799	long intergenic non-protein coding RNA 2799 [Source:HGNC Symbol;Acc:HGNC:54324]	2.4227302	
AC068722.1	novel transcript	2.4227302	
LINC00113	long intergenic non-protein coding RNA 113 [Source:HGNC Symbol;Acc:HGNC:1264]	2.4227302	
LINC02765	long intergenic non-protein coding RNA 2765 [Source:HGNC Symbol;Acc:HGNC:54285]	2.4227302	
RNU6-299P	RNA, U6 small nuclear 299, pseudogene [Source:HGNC Symbol;Acc:HGNC:47262]	2.4227302	
OR2L2	olfactory receptor family 2 subfamily L member 2 [Source:HGNC Symbol;Acc:HGNC:8266]	2.4227302	
LINC00304	long intergenic non-protein coding RNA 304 [Source:HGNC Symbol;Acc:HGNC:26713]	2.4227302	
PPP1R16B	protein phosphatase 1 regulatory subunit 16B [Source:HGNC Symbol;Acc:HGNC:15850]	2.4227302	
LILRP1	leukocyte immunoglobulin-like receptor pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:15496]	2.4227302	
UPK3A	uroplakin 3A [Source:HGNC Symbol;Acc:HGNC:12580]	2.4227302	
TMEM265	transmembrane protein 265 [Source:HGNC Symbol;Acc:HGNC:51241]	2.4227302	
DNAJB5-DT	DNAJB5 divergent transcript [Source:HGNC Symbol;Acc:HGNC:49846]	2.4227302	
P2RX1	purinergic receptor P2X 1 [Source:HGNC Symbol;Acc:HGNC:8533]	2.4227302	
TAFA1	TAFA chemokine like family member 1 [Source:HGNC Symbol;Acc:HGNC:21587]	2.4227302	
FTH1P11	ferritin heavy chain 1 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:3981]	2.4227302	
GS1-24F4.2	uncharacterized LOC100652791 [Source:NCBI gene (formerly Entrezgene);Acc:100652791]	2.4227302	
LINC02198	long intergenic non-protein coding RNA 2198 [Source:HGNC Symbol;Acc:HGNC:53064]	2.4227302	
CICP4	capicua transcriptional repressor pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:37753]	2.4227302	
LINC02552	long intergenic non-protein coding RNA 2552 [Source:HGNC Symbol;Acc:HGNC:53587]	2.4227302	
LINC02579	long intergenic non-protein coding RNA 2579 [Source:HGNC Symbol;Acc:HGNC:27942]	2.4227302	
PCDH19	protocadherin 19 [Source:HGNC Symbol;Acc:HGNC:14270]	2.4227302	
LINC02432	long intergenic non-protein coding RNA 2432 [Source:HGNC Symbol;Acc:HGNC:53363]	2.4227302	
INMT	indolethylamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:6069]	2.4227302	
RHOH	ras homolog family member H [Source:HGNC Symbol;Acc:HGNC:686]	2.4227302	
AC092720.3	novel transcript	2.4227302	
SNX31	sorting nexin 31 [Source:HGNC Symbol;Acc:HGNC:28605]	2.4227302	
BHLHA9	basic helix-loop-helix family member a9 [Source:HGNC Symbol;Acc:HGNC:35126]	2.4227302	
TMEM178B	transmembrane protein 178B [Source:HGNC Symbol;Acc:HGNC:44112]	2.4227302	
MIR3121	microRNA 3121 [Source:HGNC Symbol;Acc:HGNC:38259]	2.4227302	
MIR3183	microRNA 3183 [Source:HGNC Symbol;Acc:HGNC:38237]	2.4227302	
ASS1P1	argininosuccinate synthetase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:759]	2.4227302	
ZNF716	zinc finger protein 716 [Source:HGNC Symbol;Acc:HGNC:32458]	2.4227302	
MIR429	microRNA 429 [Source:HGNC Symbol;Acc:HGNC:13784]	2.4227302	
RNU6-1112P	RNA, U6 small nuclear 1112, pseudogene [Source:HGNC Symbol;Acc:HGNC:48075]	2.4227302	
KRT37	keratin 37 [Source:HGNC Symbol;Acc:HGNC:6455]	2.4227302	
KRT83	keratin 83 [Source:HGNC Symbol;Acc:HGNC:6460]	2.4227302	
CYP4F3	cytochrome P450 family 4 subfamily F member 3 [Source:HGNC Symbol;Acc:HGNC:2646]	2.4227302	
SEC14L5	SEC14 like lipid binding 5 [Source:HGNC Symbol;Acc:HGNC:29032]	2.4227302	
MEDAG	mesenteric estrogen dependent adipogenesis [Source:HGNC Symbol;Acc:HGNC:25926]	2.4227302	
LARP7P2	LARP7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:49764]	2.4227302	
RPSAP67	ribosomal protein SA pseudogene 67 [Source:HGNC Symbol;Acc:HGNC:51918]	2.4227302	
MIR365A	microRNA 365a [Source:HGNC Symbol;Acc:HGNC:33692]	2.4227302	
RN7SL847P	RNA, 7SL, cytoplasmic 847, pseudogene [Source:HGNC Symbol;Acc:HGNC:46863]	2.4227302	
CD70	CD70 molecule [Source:HGNC Symbol;Acc:HGNC:11937]	2.4227302	
MAN2A1-DT	MAN2A1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54821]	2.4227302	
PPP4R3C	protein phosphatase 4 regulatory subunit 3C [Source:HGNC Symbol;Acc:HGNC:33146]	2.4227302	
MIR96	microRNA 96 [Source:HGNC Symbol;Acc:HGNC:31648]	2.4227302	
GRK7	G protein-coupled receptor kinase 7 [Source:HGNC Symbol;Acc:HGNC:17031]	2.4227302	
CKS1BP1	CDC28 protein kinase regulatory subunit 1B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20004]	2.4227302	
MTND1P36	MT-ND1 pseudogene 36 [Source:HGNC Symbol;Acc:HGNC:42086]	2.4227302	
APOL5	apolipoprotein L5 [Source:HGNC Symbol;Acc:HGNC:14869]	2.4227302	
CECR2	CECR2 histone acetyl-lysine reader [Source:HGNC Symbol;Acc:HGNC:1840]	2.4227302	
AC012494.2	novel transcript	2.4227302	
AC124852.1	novel transcript	2.4227302	
CRIP3	cysteine rich protein 3 [Source:HGNC Symbol;Acc:HGNC:17751]	2.4227302	
LAX1	lymphocyte transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:26005]	2.4227302	
KRT8P5	keratin 8 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:31094]	2.4227302	
FAM180A	family with sequence similarity 180 member A [Source:HGNC Symbol;Acc:HGNC:33773]	2.4227302	
HMGB1P42	high mobility group box 1 pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:39189]	2.4227302	
GAPDHP34	glyceraldehyde 3 phosphate dehydrogenase pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:37786]	2.4227302	
PPBP	pro-platelet basic protein [Source:HGNC Symbol;Acc:HGNC:9240]	2.4227302	
RN7SL644P	RNA, 7SL, cytoplasmic 644, pseudogene [Source:HGNC Symbol;Acc:HGNC:46660]	2.4227302	
SCNN1G	sodium channel epithelial 1 subunit gamma [Source:HGNC Symbol;Acc:HGNC:10602]	2.4227302	
SNRPEP5	SNRPE pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:43447]	2.4227302	
LRRC72	leucine rich repeat containing 72 [Source:HGNC Symbol;Acc:HGNC:42972]	2.4227302	
RNU6-1324P	RNA, U6 small nuclear 1324, pseudogene [Source:HGNC Symbol;Acc:HGNC:48287]	2.4227302	
SULT1C2P1	sulfotransferase family 1C member 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33545]	2.4227302	
LINC00904	long intergenic non-protein coding RNA 904 [Source:HGNC Symbol;Acc:HGNC:44325]	2.4227302	
NANOGP2	Nanog homeobox pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:23100]	2.4227302	
LINC00841	long intergenic non-protein coding RNA 841 [Source:HGNC Symbol;Acc:HGNC:27430]	2.4227302	
ATP1A3	ATPase Na+/K+ transporting subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:801]	2.4227302	
CPB1	carboxypeptidase B1 [Source:HGNC Symbol;Acc:HGNC:2299]	2.4227302	
LHFPL3-AS2	LHFPL3 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:44106]	2.4227302	
NUTM2E	NUT family member 2E [Source:HGNC Symbol;Acc:HGNC:23448]	2.4227302	
RNU6-110P	RNA, U6 small nuclear 110, pseudogene [Source:HGNC Symbol;Acc:HGNC:47073]	2.4227302	
RASGRF2-AS1	RASGRF2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40499]	2.4227302	
TREML2	triggering receptor expressed on myeloid cells like 2 [Source:HGNC Symbol;Acc:HGNC:21092]	2.4227302	
SFTA3	surfactant associated 3 [Source:HGNC Symbol;Acc:HGNC:18387]	2.4227302	
DLGAP3	DLG associated protein 3 [Source:HGNC Symbol;Acc:HGNC:30368]	2.4227302	
EPB42	erythrocyte membrane protein band 4.2 [Source:HGNC Symbol;Acc:HGNC:3381]	2.4227302	
OTUD7A	OTU deubiquitinase 7A [Source:HGNC Symbol;Acc:HGNC:20718]	2.4227302	
GOLGA8J	golgin A8 family member J [Source:HGNC Symbol;Acc:HGNC:38650]	2.4227302	
RPS27P22	ribosomal protein S27 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:36090]	2.4227302	
PTPRN	protein tyrosine phosphatase receptor type N [Source:HGNC Symbol;Acc:HGNC:9676]	2.4227302	
LINC00683	long intergenic non-protein coding RNA 683 [Source:HGNC Symbol;Acc:HGNC:44467]	2.4227302	
LINC00612	long intergenic non-protein coding RNA 612 [Source:HGNC Symbol;Acc:HGNC:28621]	2.4227302	
SCO2	synthesis of cytochrome C oxidase 2 [Source:HGNC Symbol;Acc:HGNC:10604]	2.4227302	
LINC01485	long intergenic non-protein coding RNA 1485 [Source:HGNC Symbol;Acc:HGNC:51138]	2.4227302	
MTUS2-AS1	MTUS2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40924]	2.4227302	
LINC01398	long intergenic non-protein coding RNA 1398 [Source:HGNC Symbol;Acc:HGNC:50678]	2.4227302	
GAL3ST2	galactose-3-O-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:24869]	2.4227302	
AQP4	aquaporin 4 [Source:HGNC Symbol;Acc:HGNC:637]	2.4227302	
CROCCP4	CROCC pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:43864]	2.4227302	
LINC01664	long intergenic non-protein coding RNA 1664 [Source:HGNC Symbol;Acc:HGNC:52452]	2.4227302	
AC034243.1	novel transcript	2.4227302	
RPL12P27	ribosomal protein L12 pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:36916]	2.4227302	
NDUFB1P2	NADH:ubiquinone oxidoreductase subunit B1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:37815]	2.4227302	
RPL12P37	ribosomal protein L12 pseudogene 37 [Source:HGNC Symbol;Acc:HGNC:35565]	2.4227302	
IMPDH1P11	inosine monophosphate dehydrogenase 1 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:6054]	2.4227302	
TRAJ12	T cell receptor alpha joining 12 [Source:HGNC Symbol;Acc:HGNC:12040]	2.4227302	
RPS3AP22	RPS3A pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:36573]	2.4227302	
RPS3AP25	RPS3A pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:36801]	2.4227302	
HIGD1AP1	HIG1 hypoxia inducible domain family member 1A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:22804]	2.4227302	
ARMCX3-AS1	ARMCX3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41038]	2.4227302	
SLC25A38P1	solute carrier family 25 member 38 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43858]	2.4227302	
NAIPP3	NAIP pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:54493]	2.4227302	
MAP6D1	MAP6 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25753]	2.4227302	
TRAJ61	T cell receptor alpha joining 61 (non-functional) [Source:HGNC Symbol;Acc:HGNC:12094]	2.4227302	
HOXB8	homeobox B8 [Source:HGNC Symbol;Acc:HGNC:5119]	2.4227302	
ZNF962P	zinc finger protein 962, pseudogene [Source:HGNC Symbol;Acc:HGNC:39250]	2.4227302	
MMP23A	matrix metallopeptidase 23A (pseudogene) [Source:HGNC Symbol;Acc:HGNC:7170]	2.4227302	
LINC01036	long intergenic non-protein coding RNA 1036 [Source:HGNC Symbol;Acc:HGNC:49024]	2.4227302	
TRAV39	T cell receptor alpha variable 39 [Source:HGNC Symbol;Acc:HGNC:12139]	2.4227302	
TTC24	tetratricopeptide repeat domain 24 [Source:HGNC Symbol;Acc:HGNC:32348]	2.4227302	
RPL10P19	ribosomal protein L10 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:52350]	2.4227302	
MIR4503	microRNA 4503 [Source:HGNC Symbol;Acc:HGNC:41675]	2.4227302	
BMP8B-AS1	BMP8B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54364]	2.4227302	
RPL22P16	ribosomal protein L22 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36536]	2.4227302	
MIR4470	microRNA 4470 [Source:HGNC Symbol;Acc:HGNC:41833]	2.4227302	
POU4F3	POU class 4 homeobox 3 [Source:HGNC Symbol;Acc:HGNC:9220]	2.4227302	
PSME2P6	proteasome activator subunit 2 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:30159]	2.4227302	
RNA5SP36	RNA, 5S ribosomal pseudogene 36 [Source:HGNC Symbol;Acc:HGNC:42612]	2.4227302	
RNU6-855P	RNA, U6 small nuclear 855, pseudogene [Source:HGNC Symbol;Acc:HGNC:47818]	2.4227302	
POU5F1P6	POU class 5 homeobox 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:33312]	2.4227302	
AL133383.1	novel transcript	2.4227302	
IRAG2	inositol 1,4,5-triphosphate receptor associated 2 [Source:HGNC Symbol;Acc:HGNC:6690]	2.4227302	
AC007846.1	novel transcript	2.4227302	
DDX18P4	DEAD-box helicase 18 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:33967]	2.4227302	
ENPEP	glutamyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:3355]	2.4227302	
ST18	ST18 C2H2C-type zinc finger transcription factor [Source:HGNC Symbol;Acc:HGNC:18695]	2.4227302	
NCRNA00250	non-protein coding RNA 250 [Source:NCBI gene (formerly Entrezgene);Acc:552853]	2.4227302	
CBX3P4	chromobox 3 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:42876]	2.4227302	
SMAD6	SMAD family member 6 [Source:HGNC Symbol;Acc:HGNC:6772]	2.4185348	
TACSTD2	tumor associated calcium signal transducer 2 [Source:HGNC Symbol;Acc:HGNC:11530]	2.4141498	
NEDD9	neural precursor cell expressed, developmentally down-regulated 9 [Source:HGNC Symbol;Acc:HGNC:7733]	2.4058304	
GDF15	growth differentiation factor 15 [Source:HGNC Symbol;Acc:HGNC:30142]	2.4029717	
THSD7A	thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]	2.400928	
RNF43	ring finger protein 43 [Source:HGNC Symbol;Acc:HGNC:18505]	2.3982348	
AC004982.2	MIOS divergent transcript [Source:HGNC Symbol;Acc:HGNC:55187]	2.390102	
LCN2	lipocalin 2 [Source:HGNC Symbol;Acc:HGNC:6526]	2.384749	
C1QTNF1-AS1	C1QTNF1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44351]	2.3828766	
A2M	alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]	2.3828766	
TLE2	TLE family member 2, transcriptional corepressor [Source:HGNC Symbol;Acc:HGNC:11838]	2.3792217	
ZNF578	zinc finger protein 578 [Source:HGNC Symbol;Acc:HGNC:26449]	2.3792217	
AVPI1	arginine vasopressin induced 1 [Source:HGNC Symbol;Acc:HGNC:30898]	2.3782384	
ACKR3	atypical chemokine receptor 3 [Source:HGNC Symbol;Acc:HGNC:23692]	2.377729	
SEMA3B-AS1	SEMA3B antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:49096]	2.376841	
RN7SKP69	RN7SK pseudogene 69 [Source:HGNC Symbol;Acc:HGNC:45793]	2.3757846	
EPCAM	epithelial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:11529]	2.3741858	
HOPX	HOP homeobox [Source:HGNC Symbol;Acc:HGNC:24961]	2.3734806	
CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]	2.3690996	
CST7	cystatin F [Source:HGNC Symbol;Acc:HGNC:2479]	2.3689828	
KDF1	keratinocyte differentiation factor 1 [Source:HGNC Symbol;Acc:HGNC:26624]	2.3636973	
FSCN1	fascin actin-bundling protein 1 [Source:HGNC Symbol;Acc:HGNC:11148]	2.3629107	
AC104667.2	novel transcript, antisense to RAB17	2.3622453	
BMPR1B	bone morphogenetic protein receptor type 1B [Source:HGNC Symbol;Acc:HGNC:1077]	2.357707	
ERBB4	erb-b2 receptor tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3432]	2.3520846	
PPM1H	protein phosphatase, Mg2+/Mn2+ dependent 1H [Source:HGNC Symbol;Acc:HGNC:18583]	2.3482451	
